,B10_Area3for2_A_Ahu1_DOAS_FanSuEh_MdltSu,B10_Area3for2_A_Ahu2_DOAS_FanSuEh_MdltSu,B10_Area3for2_A_Ahu3_DOAS_FanSuEh_MdltSu,B10_Area3for2_A_Ahu4_DOAS_FanSuEh_MdltSu
2017-01-04 19:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 20:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 20:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 20:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 20:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 20:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 20:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 20:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 20:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 20:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 20:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 20:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 20:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 21:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 21:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 21:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 21:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 21:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 21:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 21:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 21:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 21:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 21:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 21:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 21:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 22:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 22:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 22:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 22:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 22:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 22:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 22:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 22:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 22:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 22:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 22:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 22:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 23:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 23:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 23:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 23:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 23:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 23:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 23:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 23:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 23:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 23:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 23:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-04 23:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 00:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 00:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 00:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 00:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 00:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 00:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 00:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 00:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 00:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 00:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 00:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 00:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 01:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 01:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 01:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 01:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 01:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 01:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 01:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 01:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 01:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 01:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 01:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 01:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 02:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 02:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 02:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 02:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 02:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 02:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 02:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 02:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 02:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 02:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 02:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 02:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 03:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 03:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 03:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 03:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 03:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 03:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 03:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 03:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 03:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 03:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 03:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 03:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 04:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 04:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 04:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 04:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 04:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 04:25:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 04:30:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 04:35:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 04:40:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 04:45:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 04:50:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 04:55:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 05:00:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 05:05:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 05:10:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 05:15:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 05:20:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 05:25:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 05:30:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 05:35:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 05:40:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 05:45:00+08:00,0.0,0.0,65.0,0.0
2017-01-05 05:50:00+08:00,0.0,70.0,65.0,0.0
2017-01-05 05:55:00+08:00,0.0,70.0,65.0,0.0
2017-01-05 06:00:00+08:00,0.0,70.0,65.0,63.0
2017-01-05 06:05:00+08:00,0.0,70.0,65.0,63.0
2017-01-05 06:10:00+08:00,0.0,70.0,65.0,63.0
2017-01-05 06:15:00+08:00,0.0,70.0,65.0,63.0
2017-01-05 06:20:00+08:00,0.0,70.0,65.0,63.0
2017-01-05 06:25:00+08:00,0.0,70.0,65.0,63.0
2017-01-05 06:30:00+08:00,0.0,70.0,65.0,63.0
2017-01-05 06:35:00+08:00,0.0,70.0,65.0,63.0
2017-01-05 06:40:00+08:00,0.0,70.0,65.0,63.0
2017-01-05 06:45:00+08:00,0.0,70.0,65.0,63.0
2017-01-05 06:50:00+08:00,0.0,70.0,65.0,63.0
2017-01-05 06:55:00+08:00,0.0,70.0,65.0,63.0
2017-01-05 07:00:00+08:00,0.0,20.0,20.0,20.0
2017-01-05 07:05:00+08:00,0.0,20.0,20.0,20.0
2017-01-05 07:10:00+08:00,0.0,20.0,20.0,20.0
2017-01-05 07:15:00+08:00,0.0,20.0,20.0,20.0
2017-01-05 07:20:00+08:00,0.0,20.0,20.0,20.0
2017-01-05 07:25:00+08:00,0.0,20.0,20.0,20.0
2017-01-05 07:30:00+08:00,0.0,20.0,20.0,20.0
2017-01-05 07:35:00+08:00,0.0,20.0,20.0,20.0
2017-01-05 07:40:00+08:00,0.0,20.0,20.0,20.0
2017-01-05 07:45:00+08:00,0.0,20.0,20.0,20.0
2017-01-05 07:50:00+08:00,0.0,20.0,20.0,20.0
2017-01-05 07:55:00+08:00,0.0,20.0,20.0,20.0
2017-01-05 08:00:00+08:00,62.0,20.0,20.0,20.0
2017-01-05 08:05:00+08:00,62.0,20.0,20.0,20.0
2017-01-05 08:10:00+08:00,62.0,20.0,20.0,20.0
2017-01-05 08:15:00+08:00,62.0,20.0,20.0,20.0
2017-01-05 08:20:00+08:00,62.0,20.0,20.0,20.0
2017-01-05 08:25:00+08:00,62.0,20.0,20.0,20.0
2017-01-05 08:30:00+08:00,62.0,20.0,20.0,20.0
2017-01-05 08:35:00+08:00,62.0,20.0,20.0,20.0
2017-01-05 08:40:00+08:00,62.0,20.0,20.0,20.0
2017-01-05 08:45:00+08:00,62.0,20.0,20.0,20.0
2017-01-05 08:50:00+08:00,62.0,20.0,20.0,20.0
2017-01-05 08:55:00+08:00,62.0,20.0,20.4304307302,20.0
2017-01-05 09:00:00+08:00,20.0,21.9664764405,25.1124782563,20.0
2017-01-05 09:05:00+08:00,20.0,30.1470063528,31.3968048096,20.0
2017-01-05 09:10:00+08:00,20.0,36.5841903686,41.8067531586,20.0
2017-01-05 09:15:00+08:00,20.0,41.969484965,54.8348592122,20.0
2017-01-05 09:20:00+08:00,20.0,42.8517913819,62.858833313,20.0
2017-01-05 09:25:00+08:00,20.0,45.6241900126,65.0,20.0
2017-01-05 09:30:00+08:00,20.0,50.526556015,65.0,20.0
2017-01-05 09:35:00+08:00,20.0,53.2893422445,65.0,20.0
2017-01-05 09:40:00+08:00,20.0,55.8203201294,65.0,20.0
2017-01-05 09:45:00+08:00,20.0,58.153107961,65.0,20.0
2017-01-05 09:50:00+08:00,20.0,59.0244159698,65.0,21.4956216812
2017-01-05 09:55:00+08:00,20.0,62.9546979268,65.0,34.0368061066
2017-01-05 10:00:00+08:00,20.0,67.7595672608,65.0,41.2931003571
2017-01-05 10:05:00+08:00,20.0,69.4085032145,65.0,43.6897608439
2017-01-05 10:10:00+08:00,20.0,70.0,65.0,47.0476417541
2017-01-05 10:15:00+08:00,20.0,70.0,65.0,51.06615448
2017-01-05 10:20:00+08:00,20.0,70.0,65.0,58.401769638
2017-01-05 10:25:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 10:30:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 10:35:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 10:40:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 10:45:00+08:00,20.0,70.0,65.0,59.562189738
2017-01-05 10:50:00+08:00,20.0,70.0,65.0,58.7047042847
2017-01-05 10:55:00+08:00,20.0,70.0,65.0,55.420627594
2017-01-05 11:00:00+08:00,20.0,70.0,65.0,60.9075851441
2017-01-05 11:05:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 11:10:00+08:00,20.0,70.0,65.0,62.8405036927
2017-01-05 11:15:00+08:00,20.0,70.0,65.0,62.2482872009
2017-01-05 11:20:00+08:00,20.0,70.0,65.0,60.7285022735
2017-01-05 11:25:00+08:00,20.0,70.0,65.0,57.1578674316
2017-01-05 11:30:00+08:00,20.0,70.0,65.0,56.4335899353
2017-01-05 11:35:00+08:00,20.0,70.0,65.0,55.7901382446
2017-01-05 11:40:00+08:00,20.0,70.0,65.0,57.7868461609
2017-01-05 11:45:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 11:50:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 11:55:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 12:00:00+08:00,20.0,70.0,65.0,61.6414966584
2017-01-05 12:05:00+08:00,20.0,70.0,65.0,59.9781239827
2017-01-05 12:10:00+08:00,20.0,70.0,65.0,59.1657714844
2017-01-05 12:15:00+08:00,20.0,70.0,65.0,51.7941055298
2017-01-05 12:20:00+08:00,20.0,70.0,65.0,47.2027873993
2017-01-05 12:25:00+08:00,20.0,70.0,65.0,40.9077479044
2017-01-05 12:30:00+08:00,20.0,70.0,65.0,35.8056926727
2017-01-05 12:35:00+08:00,20.0,70.0,65.0,33.913356781
2017-01-05 12:40:00+08:00,20.0,70.0,65.0,31.0120372772
2017-01-05 12:45:00+08:00,20.0,70.0,65.0,29.6662457784
2017-01-05 12:50:00+08:00,20.0,70.0,65.0,27.0368957519
2017-01-05 12:55:00+08:00,20.0,69.9801228841,65.0,22.8221435547
2017-01-05 13:00:00+08:00,20.0,66.6053466797,65.0,22.4983043671
2017-01-05 13:05:00+08:00,20.0,61.1936620077,65.0,29.4191029867
2017-01-05 13:10:00+08:00,20.0,56.9577636719,65.0,20.1327381134
2017-01-05 13:15:00+08:00,20.0,51.6844329834,65.0,20.0
2017-01-05 13:20:00+08:00,20.0,46.3060302734,65.0,20.0
2017-01-05 13:25:00+08:00,20.0,45.1939697266,65.0,20.0
2017-01-05 13:30:00+08:00,20.0,47.0435028076,65.0,20.0
2017-01-05 13:35:00+08:00,20.0,49.8305664063,65.0,20.0
2017-01-05 13:40:00+08:00,20.0,52.2299957276,65.0,20.0
2017-01-05 13:45:00+08:00,20.0,59.8428586324,65.0,20.0
2017-01-05 13:50:00+08:00,20.0,65.7522239685,65.0,20.0
2017-01-05 13:55:00+08:00,20.0,67.8506393433,65.0,20.0
2017-01-05 14:00:00+08:00,20.0,69.8587150573,65.0,20.0
2017-01-05 14:05:00+08:00,20.0,70.0,65.0,23.451186498
2017-01-05 14:10:00+08:00,20.0,70.0,65.0,30.8252887725
2017-01-05 14:15:00+08:00,20.0,70.0,65.0,38.9203898112
2017-01-05 14:20:00+08:00,20.0,70.0,65.0,47.2029666901
2017-01-05 14:25:00+08:00,20.0,70.0,65.0,50.6811243693
2017-01-05 14:30:00+08:00,20.0,70.0,65.0,52.3889656067
2017-01-05 14:35:00+08:00,20.0,70.0,65.0,51.8958613078
2017-01-05 14:40:00+08:00,20.0,70.0,65.0,52.2694511414
2017-01-05 14:45:00+08:00,20.0,70.0,65.0,54.2370478312
2017-01-05 14:50:00+08:00,20.0,70.0,65.0,55.686044693
2017-01-05 14:55:00+08:00,20.0,70.0,65.0,56.7666397095
2017-01-05 15:00:00+08:00,20.0,70.0,65.0,57.3903141022
2017-01-05 15:05:00+08:00,20.0,70.0,65.0,59.2244796753
2017-01-05 15:10:00+08:00,20.0,70.0,65.0,60.2096652984
2017-01-05 15:15:00+08:00,20.0,70.0,65.0,60.338054657
2017-01-05 15:20:00+08:00,20.0,70.0,65.0,59.3125839234
2017-01-05 15:25:00+08:00,20.0,70.0,65.0,60.35511144
2017-01-05 15:30:00+08:00,20.0,70.0,65.0,60.9599056244
2017-01-05 15:35:00+08:00,20.0,70.0,65.0,61.1009585063
2017-01-05 15:40:00+08:00,20.0,70.0,65.0,61.9026050568
2017-01-05 15:45:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 15:50:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 15:55:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 16:00:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 16:05:00+08:00,20.0,70.0,65.0,62.8634548188
2017-01-05 16:10:00+08:00,20.0,70.0,65.0,60.282913208
2017-01-05 16:15:00+08:00,20.0,70.0,65.0,61.221274058
2017-01-05 16:20:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 16:30:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 16:35:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 16:40:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 16:45:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 16:50:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 16:55:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 17:00:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 17:05:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 17:10:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 17:15:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 17:20:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 17:25:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 17:30:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 17:35:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 17:40:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 17:45:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 17:50:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 17:55:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 18:00:00+08:00,20.0,70.0,65.0,63.0
2017-01-05 18:05:00+08:00,6.66666666667,23.3333333333,21.6666666667,21.0
2017-01-05 18:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 18:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 18:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 18:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 18:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 18:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 18:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 18:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 18:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 18:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 19:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 19:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 19:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 19:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 19:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 19:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 19:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 19:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 19:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 19:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 19:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 19:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 20:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 20:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 20:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 20:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 20:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 20:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 20:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 20:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 20:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 20:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 20:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 20:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 21:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 21:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 21:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 21:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 21:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 21:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 21:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 21:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 21:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 21:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 21:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 21:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 22:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 22:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 22:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 22:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 22:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 22:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 22:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 22:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 22:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 22:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 22:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 22:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 23:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 23:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 23:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 23:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 23:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 23:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 23:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 23:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 23:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 23:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 23:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-05 23:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 00:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 00:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 00:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 00:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 00:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 00:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 00:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 00:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 00:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 00:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 00:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 00:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 01:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 01:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 01:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 01:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 01:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 01:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 01:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 01:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 01:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 01:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 01:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 01:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 02:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 02:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 02:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 02:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 02:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 02:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 02:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 02:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 02:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 02:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 02:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 02:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 03:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 03:05:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 03:10:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 03:15:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 03:20:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 03:25:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 03:30:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 03:35:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 03:40:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 03:45:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 03:50:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 03:55:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 04:00:00+08:00,0.0,0.0,0.0,0.0
2017-01-06 04:05:00+08:00,0.0,0.0,43.3333333333,0.0
2017-01-06 04:10:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 04:15:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 04:20:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 04:25:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 04:30:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 04:35:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 04:40:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 04:45:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 04:50:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 04:55:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 05:00:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 05:05:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 05:10:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 05:15:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 05:20:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 05:25:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 05:30:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 05:35:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 05:40:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 05:45:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 05:50:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 05:55:00+08:00,0.0,0.0,65.0,0.0
2017-01-06 06:00:00+08:00,0.0,70.0,65.0,63.0
2017-01-06 06:05:00+08:00,0.0,70.0,65.0,63.0
2017-01-06 06:10:00+08:00,0.0,70.0,65.0,63.0
