Location,FCU1,FCU2,FCU3,FCU4
DeviceNum,Num0,Num0,Num0,Num0
,,,,
2017-01-03 04:05:00+08:00,0.0,13.2333332698,0.0,118.075002035
2017-01-03 04:10:00+08:00,-0.0250000003725,13.6750001907,0.0,121.100002289
2017-01-03 04:15:00+08:00,0.0,13.5166670481,0.0,117.399998983
2017-01-03 04:20:00+08:00,0.0,12.875,0.0,117.187503815
2017-01-03 04:25:00+08:00,-0.0083333334575,13.4166669846,0.0,116.883336385
2017-01-03 04:30:00+08:00,0.0,14.4500002861,0.0,118.525001526
2017-01-03 04:35:00+08:00,-0.0083333334575,14.6333335241,0.0,116.758336385
2017-01-03 04:40:00+08:00,0.0,14.4500002861,0.0,117.349998474
2017-01-03 04:45:00+08:00,-0.0083333334575,139.316671689,0.0,114.683334351
2017-01-03 04:50:00+08:00,0.0,257.300003052,0.0,115.175003052
2017-01-03 04:55:00+08:00,0.0,257.583348592,0.0,118.04166921
2017-01-03 05:00:00+08:00,0.0,257.199996948,0.0,115.762500763
2017-01-03 05:05:00+08:00,-0.0083333334575,255.783340454,0.0,115.341667175
2017-01-03 05:10:00+08:00,0.0,258.300018311,0.0,115.512500763
2017-01-03 05:15:00+08:00,0.0,254.783335368,0.0,116.091667175
2017-01-03 05:20:00+08:00,0.0,252.25,0.0,115.625
2017-01-03 05:25:00+08:00,0.0,256.616663615,0.0,115.325002035
2017-01-03 05:30:00+08:00,0.0,255.350013733,0.0,116.512500763
2017-01-03 05:35:00+08:00,-0.0083333334575,243.850006104,0.0,116.558334351
2017-01-03 05:40:00+08:00,0.0,230.25,0.0,107.775001526
2017-01-03 05:45:00+08:00,-0.0250000003725,200.250005086,0.0,103.708333333
2017-01-03 05:50:00+08:00,-0.0125000001863,198.0,0.0,99.6625022888
2017-01-03 05:55:00+08:00,0.0,169.866668701,0.0,84.6083348592
2017-01-03 06:00:00+08:00,-0.0125000001863,132.925006866,0.0,59.3125
2017-01-03 06:05:00+08:00,0.0,125.333335877,0.0,52.5166664124
2017-01-03 06:10:00+08:00,0.0,126.125003815,0.0,46.8125019073
2017-01-03 06:15:00+08:00,0.0,125.183334351,0.0,38.9083353678
2017-01-03 06:20:00+08:00,0.0,124.100002289,0.0,26.4000005722
2017-01-03 06:25:00+08:00,0.0,124.866668701,0.0,1.2416666504
2017-01-03 06:30:00+08:00,0.0,127.649997711,0.0,-0.0250000003725
2017-01-03 06:35:00+08:00,0.0,125.983334859,0.0,-0.0500000007451
2017-01-03 06:40:00+08:00,0.0,126.725002289,0.0,-0.0375000005588
2017-01-03 06:45:00+08:00,-0.0083333334575,126.750005086,0.0,0.0916666686535
2017-01-03 06:50:00+08:00,0.0,124.725002289,0.0,0.0
2017-01-03 06:55:00+08:00,0.0,127.050003052,0.0,-0.016666666915
2017-01-03 07:00:00+08:00,0.0,37.3250007629,0.0,-0.0375000005588
2017-01-03 07:05:00+08:00,0.0,37.0666681925,0.0,-0.0416666672876
2017-01-03 07:10:00+08:00,0.0,36.9500007629,0.0,-0.0375000005588
2017-01-03 07:15:00+08:00,0.0,37.633333842,0.0,-0.0416666672876
2017-01-03 07:20:00+08:00,0.0,36.7749996185,0.0,-0.0375000005588
2017-01-03 07:25:00+08:00,0.0,36.6000010173,0.0,-0.0416666672876
2017-01-03 07:30:00+08:00,0.0,36.6000003815,0.0,-0.0375000005588
2017-01-03 07:35:00+08:00,-0.0083333334575,36.6166687012,0.0,-0.0250000003725
2017-01-03 07:40:00+08:00,0.0,36.4500007629,0.0,-0.0375000005588
2017-01-03 07:45:00+08:00,-0.0083333334575,36.8666674296,0.0,-0.0416666672876
2017-01-03 07:50:00+08:00,0.0,36.8250007629,0.0,-0.0500000007451
2017-01-03 07:55:00+08:00,0.0,36.6500015259,0.0,-0.0250000003725
2017-01-03 08:00:00+08:00,93.3500022888,35.8000011444,0.0,-0.0250000003725
2017-01-03 08:05:00+08:00,129.616671244,36.316666921,0.0,-0.03333333383
2017-01-03 08:10:00+08:00,150.537506103,36.125,0.0,-0.0250000003725
2017-01-03 08:15:00+08:00,142.341669718,36.7333335876,0.0,-0.03333333383
2017-01-03 08:20:00+08:00,131.650005341,36.4250011444,0.0,-0.0250000003725
2017-01-03 08:25:00+08:00,117.824999491,36.6666679382,0.0,-0.0416666672876
2017-01-03 08:30:00+08:00,115.112503052,36.75,0.0,-0.0375000005588
2017-01-03 08:35:00+08:00,120.641667684,36.6999994914,0.0,-0.0500000007451
2017-01-03 08:40:00+08:00,104.175003052,36.8000011444,0.0,-0.0500000007451
2017-01-03 08:45:00+08:00,86.0249989827,36.5166664124,0.0,-0.0500000007451
2017-01-03 08:50:00+08:00,77.9250030518,36.625,0.0,-0.0375000005588
2017-01-03 08:55:00+08:00,74.4500020345,36.6166674296,0.0,-0.0416666672876
2017-01-03 09:00:00+08:00,-0.0125000001863,37.4750003815,0.0,-0.0500000007451
2017-01-03 09:05:00+08:00,-0.0083333334575,45.4333343506,0.0,-0.0500000007451
2017-01-03 09:10:00+08:00,0.0,101.975002289,0.0,-0.0125000001863
2017-01-03 09:15:00+08:00,-0.016666666915,126.783335368,0.0,-0.03333333383
2017-01-03 09:20:00+08:00,0.0,132.275001526,0.0,-0.0250000003725
2017-01-03 09:25:00+08:00,-0.016666666915,131.883336385,0.0,-0.03333333383
2017-01-03 09:30:00+08:00,0.0,131.650009155,0.0,-0.0375000005588
2017-01-03 09:35:00+08:00,0.0,132.350006103,0.0,-0.0416666672876
2017-01-03 09:40:00+08:00,0.0,125.325000763,0.0,-0.0375000005588
2017-01-03 09:45:00+08:00,0.0,127.616668701,0.0,-0.0250000003725
2017-01-03 09:50:00+08:00,0.0,128.550006866,0.0,-0.0250000003725
2017-01-03 09:55:00+08:00,0.0,132.133331299,0.0,-0.03333333383
2017-01-03 10:00:00+08:00,0.0,133.375,0.0,-0.0250000003725
2017-01-03 10:05:00+08:00,-0.0083333334575,130.41666921,0.0,-0.0250000003725
2017-01-03 10:10:00+08:00,0.0,136.075004578,0.0,-0.0250000003725
2017-01-03 10:15:00+08:00,-0.0083333334575,126.850006104,0.0,-0.0250000003725
2017-01-03 10:20:00+08:00,0.0,133.175003051,0.0,-0.0375000005588
2017-01-03 10:25:00+08:00,0.0,132.433339437,0.0,-0.03333333383
2017-01-03 10:30:00+08:00,0.0,136.200004578,0.0,-0.0250000003725
2017-01-03 10:35:00+08:00,0.0,124.183336894,0.0,-0.016666666915
2017-01-03 10:40:00+08:00,0.0,131.475006103,0.0,-0.0250000003725
2017-01-03 10:45:00+08:00,0.0,130.58333842,0.0,-0.0250000003725
2017-01-03 10:50:00+08:00,0.0,132.075004578,0.0,-0.0250000003725
2017-01-03 10:55:00+08:00,0.0,132.550003052,0.0,-0.03333333383
2017-01-03 11:00:00+08:00,0.0,133.550003051,0.0,-0.0250000003725
2017-01-03 11:05:00+08:00,0.0083333334575,132.916671753,0.0,-0.03333333383
2017-01-03 11:10:00+08:00,-0.0125000001863,132.900009155,0.0,-0.0250000003725
2017-01-03 11:15:00+08:00,0.0083333334575,132.766667684,0.0,-0.0250000003725
2017-01-03 11:20:00+08:00,0.0,130.975006103,0.0,-0.0250000003725
2017-01-03 11:25:00+08:00,0.0,133.300003052,0.0,-0.03333333383
2017-01-03 11:30:00+08:00,0.0,131.775001526,0.0,-0.0250000003725
2017-01-03 11:35:00+08:00,-0.0083333334575,132.050005595,0.0,-0.0250000003725
2017-01-03 11:40:00+08:00,0.0,134.875,0.0,-0.0500000007451
2017-01-03 11:45:00+08:00,-0.0083333334575,135.650004069,0.0,-0.03333333383
2017-01-03 11:50:00+08:00,0.0,135.550003052,0.0,-0.0375000005588
2017-01-03 11:55:00+08:00,-0.0083333334575,133.183339437,0.0,-0.03333333383
2017-01-03 12:00:00+08:00,0.0,133.599998474,0.0,-0.0250000003725
2017-01-03 12:05:00+08:00,0.016666666915,131.000005086,0.0,-0.0250000003725
2017-01-03 12:10:00+08:00,0.0,132.950004578,0.0,-0.0250000003725
2017-01-03 12:15:00+08:00,0.0,132.800003052,0.0,-0.0250000003725
2017-01-03 12:20:00+08:00,0.0,133.500007629,0.0,-0.0250000003725
2017-01-03 12:25:00+08:00,0.0,132.616668701,0.0,-0.0250000003725
2017-01-03 12:30:00+08:00,0.0,132.850006103,0.0,-0.0250000003725
2017-01-03 12:35:00+08:00,0.0,130.650004069,0.0,-0.0250000003725
2017-01-03 12:40:00+08:00,0.0,127.150005341,0.0,-0.0250000003725
2017-01-03 12:45:00+08:00,0.0,131.283335368,0.0,-0.0250000003725
2017-01-03 12:50:00+08:00,0.0,134.775009155,0.0,-0.0250000003725
2017-01-03 12:55:00+08:00,-0.0083333334575,132.500005086,0.0,-0.0250000003725
2017-01-03 13:00:00+08:00,0.0,131.574996948,0.0,-0.0250000003725
2017-01-03 13:05:00+08:00,0.0,132.800003052,0.0,-0.03333333383
2017-01-03 13:10:00+08:00,0.0,134.175003052,0.0,-0.0375000005588
2017-01-03 13:15:00+08:00,0.0,131.800003052,0.0,-0.03333333383
2017-01-03 13:20:00+08:00,0.0,133.125007629,0.0,-0.0500000007451
2017-01-03 13:25:00+08:00,0.0,125.883333842,0.0,-0.0416666672876
2017-01-03 13:30:00+08:00,0.0125000001863,113.250003815,0.0,-0.0375000005588
2017-01-03 13:35:00+08:00,0.0,96.2166697185,0.0,-0.0500000007451
2017-01-03 13:40:00+08:00,0.0,82.625,0.0,-0.0375000005588
2017-01-03 13:45:00+08:00,0.0,60.9499994914,0.0,-0.03333333383
2017-01-03 13:50:00+08:00,0.0250000003725,57.8999996185,0.0,-0.0250000003725
2017-01-03 13:55:00+08:00,-0.0125000001863,82.3750038147,0.0,-0.0375000005588
2017-01-03 13:55:00+08:00,0.0,95.7000045776,0.0,-0.0250000003725
2017-01-03 14:00:00+08:00,-0.0125000001863,115.174999237,0.0,-0.0500000007451
2017-01-03 14:05:00+08:00,0.0,131.300003052,0.0,-0.0500000007451
2017-01-03 14:10:00+08:00,0.0,131.200004578,0.0,-0.0250000003725
2017-01-03 14:15:00+08:00,-0.0083333334575,132.533335368,0.0,-0.03333333383
2017-01-03 14:20:00+08:00,-0.0125000001863,132.574996948,0.0,-0.0250000003725
2017-01-03 14:25:00+08:00,-0.0083333334575,132.950007121,0.0,-0.0250000003725
2017-01-03 14:30:00+08:00,0.0,131.599998474,0.0,-0.0250000003725
2017-01-03 14:35:00+08:00,0.0,132.5,0.0,-0.016666666915
2017-01-03 14:40:00+08:00,0.0,132.849998474,0.0,-0.0375000005588
2017-01-03 14:45:00+08:00,-0.016666666915,132.716664632,0.0,-0.0250000003725
2017-01-03 14:50:00+08:00,-0.0125000001863,132.875,0.0,-0.0250000003725
2017-01-03 14:55:00+08:00,0.0,132.050003052,0.0,-0.03333333383
2017-01-03 15:00:00+08:00,0.0,132.800003052,0.0,-0.0250000003725
2017-01-03 15:05:00+08:00,-0.0083333334575,131.983337403,0.0,-0.0250000003725
2017-01-03 15:10:00+08:00,0.0,132.200004578,0.0,-0.0375000005588
2017-01-03 15:15:00+08:00,0.0,131.816665649,0.0,-0.0416666672876
2017-01-03 15:20:00+08:00,0.0,132.525009155,0.0,-0.0375000005588
2017-01-03 15:25:00+08:00,0.0,131.366668701,0.0,-0.0416666672876
2017-01-03 15:30:00+08:00,0.0,131.949996948,0.0,-0.0375000005588
2017-01-03 15:35:00+08:00,0.0,130.433334351,0.0,-0.0250000003725
2017-01-03 15:40:00+08:00,0.0,132.150001526,0.0,-0.0375000005588
2017-01-03 15:45:00+08:00,0.0,131.483337402,0.0,-0.03333333383
2017-01-03 15:50:00+08:00,0.0,132.175003051,0.0,-0.0375000005588
2017-01-03 15:55:00+08:00,0.0,132.033335368,0.0,-0.0250000003725
2017-01-03 16:00:00+08:00,0.0,130.650009155,0.0,-0.0250000003725
2017-01-03 16:05:00+08:00,0.0,131.616673788,0.0,-0.0416666672876
2017-01-03 16:10:00+08:00,0.0,131.300003052,0.0,-0.0125000001863
2017-01-03 16:15:00+08:00,0.0,131.25,0.0,-0.0416666672876
2017-01-03 16:20:00+08:00,0.0,131.75,0.0,-0.0500000007451
2017-01-03 16:25:00+08:00,-0.0083333334575,132.08333842,0.0,-0.0416666672876
2017-01-03 16:30:00+08:00,0.0,129.325004578,0.0,-0.0375000005588
2017-01-03 16:35:00+08:00,-0.0083333334575,134.25,0.0,-0.03333333383
2017-01-03 16:40:00+08:00,-0.0125000001863,133.775001526,0.0,-0.0375000005588
2017-01-03 16:45:00+08:00,0.0,130.983337402,0.0,-0.0416666672876
2017-01-03 16:50:00+08:00,0.0,128.375007629,0.0,-0.0375000005588
2017-01-03 16:55:00+08:00,0.0,128.400001526,0.0,-0.0250000003725
2017-01-03 17:00:00+08:00,0.0125000001863,122.875,0.0,-0.0375000005588
2017-01-03 17:05:00+08:00,,,,
2017-01-03 17:10:00+08:00,0.0,117.550003052,0.0,-0.0500000007451
2017-01-03 17:15:00+08:00,-0.0083333334575,96.5000025431,0.0,-0.0500000007451
2017-01-03 17:20:00+08:00,-0.0250000003725,88.7250022888,0.0,-0.0375000005588
2017-01-03 17:25:00+08:00,0.0,93.9499994914,0.0,-0.03333333383
2017-01-03 17:30:00+08:00,0.0,91.4000015259,0.0,-0.0250000003725
2017-01-03 17:35:00+08:00,-0.0083333334575,90.1833343506,0.0,-0.0416666672876
2017-01-03 17:40:00+08:00,0.0,95.75,0.0,-0.0250000003725
2017-01-03 17:45:00+08:00,-0.016666666915,100.150001526,0.0,-0.03333333383
2017-01-03 17:50:00+08:00,-0.0125000001863,90.5750007629,0.0,-0.0375000005588
2017-01-03 17:55:00+08:00,-0.0083333334575,78.75,0.0,-0.0416666672876
2017-01-03 18:00:00+08:00,-0.0125000001863,-0.0250000003725,0.0,-0.0500000007451
2017-01-03 18:05:00+08:00,-0.0083333334575,-0.0500000007451,0.0,-0.0416666672876
2017-01-03 18:10:00+08:00,0.0,-0.0500000007451,0.0,-0.0500000007451
2017-01-03 18:15:00+08:00,-0.0083333334575,-0.0333333338301,0.0,-0.0250000003725
2017-01-03 18:20:00+08:00,-0.0125000001863,-0.0500000007451,0.0,-0.0250000003725
2017-01-03 18:25:00+08:00,-0.0083333334575,-0.016666666915,0.0,-0.03333333383
2017-01-03 18:30:00+08:00,0.0,0.0,0.0,-0.0250000003725
2017-01-03 18:35:00+08:00,-0.016666666915,-0.016666666915,0.0,-0.0250000003725
2017-01-03 18:40:00+08:00,0.0,-0.0500000007451,0.0,-0.0250000003725
2017-01-03 18:45:00+08:00,-0.0083333334575,-0.0500000007451,0.0,-0.0250000003725
2017-01-03 18:50:00+08:00,0.0,-0.0500000007451,0.0,-0.0250000003725
2017-01-03 18:55:00+08:00,0.0,-0.016666666915,0.0,-0.03333333383
2017-01-03 19:00:00+08:00,-0.0125000001863,-0.0500000007451,0.0,-0.0250000003725
2017-01-03 19:05:00+08:00,-0.0083333334575,-0.0333333338301,0.0,-0.0416666672876
2017-01-03 19:10:00+08:00,-0.0125000001863,-0.0250000003725,0.0,-0.0250000003725
2017-01-03 19:15:00+08:00,-0.0083333334575,-0.0500000007451,0.0,-0.0250000003725
2017-01-03 19:20:00+08:00,-0.0125000001863,-0.0250000003725,0.0,-0.0250000003725
2017-01-03 19:25:00+08:00,-0.0083333334575,-0.0333333338301,0.0,-0.0250000003725
2017-01-03 19:30:00+08:00,0.0,-0.0250000003725,0.0,-0.0250000003725
2017-01-03 19:35:00+08:00,-0.016666666915,-0.0333333338301,0.0,-0.0250000003725
2017-01-03 19:40:00+08:00,0.0,-0.0250000003725,0.0,-0.0250000003725
2017-01-03 19:45:00+08:00,-0.0083333334575,-0.050000000745,0.0,-0.0250000003725
2017-01-03 19:50:00+08:00,-0.0125000001863,0.0,0.0,-0.0500000007451
2017-01-03 19:55:00+08:00,-0.0083333334575,-0.016666666915,0.0,-0.0250000003725
2017-01-03 20:00:00+08:00,0.0,-0.0250000003725,0.0,-0.0375000005588
2017-01-03 20:05:00+08:00,-0.0083333334575,-0.0333333338301,0.0,-0.0416666672876
2017-01-03 20:10:00+08:00,-0.0125000001863,-0.0250000003725,0.0,-0.0250000003725
2017-01-03 20:15:00+08:00,-0.0083333334575,-0.016666666915,0.0,-0.0250000003725
2017-01-03 20:20:00+08:00,-0.0250000003725,-0.0500000007451,0.0,-0.0250000003725
2017-01-03 20:25:00+08:00,0.0,-0.016666666915,0.0,-0.03333333383
2017-01-03 20:30:00+08:00,-0.0125000001863,-0.0250000003725,0.0,-0.0250000003725
2017-01-03 20:35:00+08:00,0.0,-0.0333333338301,0.0,-0.0250000003725
2017-01-03 20:40:00+08:00,-0.0125000001863,-0.0500000007451,0.0,-0.0500000007451
2017-01-03 20:45:00+08:00,0.0,-0.0333333338301,0.0,-0.03333333383
2017-01-03 20:50:00+08:00,-0.0125000001863,-0.0250000003725,0.0,-0.0250000003725
2017-01-03 20:55:00+08:00,0.0,-0.0333333338301,0.0,-0.0250000003725
2017-01-03 21:00:00+08:00,0.0,-0.0500000007451,0.0,-0.0500000007451
2017-01-03 21:05:00+08:00,0.0,-0.0500000007451,0.0,-0.03333333383
2017-01-03 21:10:00+08:00,0.0,-0.0250000003725,0.0,-0.0250000003725
2017-01-03 21:15:00+08:00,0.0,-0.0500000007451,0.0,-0.03333333383
2017-01-03 21:20:00+08:00,0.0,0.0,0.0,-0.0250000003725
2017-01-03 21:25:00+08:00,0.0,-0.050000000745,0.0,-0.0416666672876
2017-01-03 21:30:00+08:00,0.0,-0.0250000003725,0.0,-0.0250000003725
2017-01-03 21:35:00+08:00,-0.0083333334575,-0.016666666915,0.0,-0.0250000003725
2017-01-03 21:40:00+08:00,0.0,-0.0500000007451,0.0,-0.0375000005588
2017-01-03 21:45:00+08:00,0.0,-0.0666666676601,0.0,-0.0500000007451
2017-01-03 21:50:00+08:00,0.0,-0.0250000003725,0.0,-0.0500000007451
2017-01-03 21:55:00+08:00,0.0,-0.0500000007451,0.0,-0.0416666672876
2017-01-03 22:00:00+08:00,0.0,-0.0500000007451,0.0,-0.0250000003725
2017-01-03 22:05:00+08:00,-0.0083333334575,-0.016666666915,0.0,-0.0250000003725
2017-01-03 22:10:00+08:00,0.0,-0.0250000003725,0.0,-0.0250000003725
2017-01-03 22:15:00+08:00,0.0,-0.0333333338301,0.0,-0.0416666672876
2017-01-03 22:20:00+08:00,0.0,-0.0250000003725,0.0,-0.0250000003725
2017-01-03 22:25:00+08:00,0.0,-0.016666666915,0.0,-0.0250000003725
2017-01-03 22:30:00+08:00,0.0,-0.0500000007451,0.0,-0.0250000003725
2017-01-03 22:35:00+08:00,0.0,-0.0666666676601,0.0,-0.0250000003725
2017-01-03 22:40:00+08:00,-0.0125000001863,-0.0500000007451,0.0,-0.0250000003725
2017-01-03 22:45:00+08:00,0.0,-0.0500000007451,0.0,-0.0500000007451
2017-01-03 22:50:00+08:00,-0.0125000001863,-0.0250000003725,0.0,-0.0375000005588
2017-01-03 22:55:00+08:00,0.0,-0.0333333338301,0.0,-0.0416666672876
2017-01-03 23:00:00+08:00,0.0,-0.0500000007451,0.0,-0.0500000007451
2017-01-03 23:05:00+08:00,0.0,-0.0500000007451,0.0,-0.03333333383
2017-01-03 23:10:00+08:00,0.0,-0.0500000007451,0.0,-0.0250000003725
2017-01-03 23:15:00+08:00,0.0,-0.0500000007451,0.0,-0.0250000003725
2017-01-03 23:20:00+08:00,0.0,-0.0500000007451,0.0,-0.0375000005588
2017-01-03 23:25:00+08:00,0.0,0.0,0.0,-0.0250000003725
2017-01-03 23:30:00+08:00,0.0,-0.0250000003725,0.0,-0.0250000003725
2017-01-03 23:35:00+08:00,0.0,-0.0333333338301,0.0,-0.0250000003725
2017-01-03 23:40:00+08:00,0.0,-0.0500000007451,0.0,-0.0375000005588
2017-01-03 23:45:00+08:00,-0.0083333334575,-0.0333333338301,0.0,-0.0250000003725
2017-01-03 23:50:00+08:00,0.0,-0.0250000003725,0.0,-0.0250000003725
2017-01-03 23:55:00+08:00,-0.0083333334575,-0.0500000007451,0.0,-0.0416666672876
2017-01-04 00:00:00+08:00,0.0,-0.0500000007451,0.0,-0.0250000003725
2017-01-04 00:05:00+08:00,-0.0083333334575,-0.0500000007451,0.0,-0.0416666672876
2017-01-04 00:10:00+08:00,0.0,-0.0500000007451,0.0,-0.0250000003725
2017-01-04 00:15:00+08:00,0.0,-0.0500000007451,0.0,-0.0416666672876
2017-01-04 00:20:00+08:00,0.0,-0.0250000003725,0.0,-0.0375000005588
2017-01-04 00:25:00+08:00,-0.0083333334575,0.0,0.0,-0.03333333383
2017-01-04 00:30:00+08:00,-0.0125000001863,-0.0500000007451,0.0,-0.0375000005588
2017-01-04 00:35:00+08:00,-0.0083333334575,-0.0500000007451,0.0,-0.0416666672876
2017-01-04 00:40:00+08:00,0.0,-0.0500000007451,0.0,-0.0250000003725
2017-01-04 00:45:00+08:00,-0.0083333334575,-0.0333333338301,0.0,-0.03333333383
2017-01-04 00:50:00+08:00,-0.0125000001863,-0.0250000003725,0.0,-0.0500000007451
2017-01-04 00:55:00+08:00,0.0,-0.0500000007451,0.0,-0.0416666672876
2017-01-04 01:00:00+08:00,-0.0250000003725,-0.0500000007451,0.0,-0.0375000005588
2017-01-04 01:05:00+08:00,-0.0083333334575,-0.0500000007451,0.0,-0.03333333383
2017-01-04 01:10:00+08:00,0.0,-0.0500000007451,0.0,-0.0250000003725
2017-01-04 01:15:00+08:00,0.0,-0.0500000007451,0.0,-0.0416666672876
2017-01-04 01:20:00+08:00,-0.0125000001863,-0.0250000003725,0.0,-0.0375000005588
2017-01-04 01:25:00+08:00,-0.0083333334575,-0.0333333338301,0.0,-0.03333333383
2017-01-04 01:30:00+08:00,-0.0125000001863,-0.0250000003725,0.0,-0.0250000003725
2017-01-04 01:35:00+08:00,-0.0083333334575,-0.0500000007451,0.0,-0.03333333383
2017-01-04 01:40:00+08:00,0.0,-0.0500000007451,0.0,-0.0250000003725
2017-01-04 01:45:00+08:00,0.0,-0.0333333338301,0.0,-0.016666666915
2017-01-04 01:50:00+08:00,0.0,-0.0250000003725,0.0,-0.0250000003725
2017-01-04 01:55:00+08:00,0.0,-0.0333333338301,0.0,-0.0250000003725
2017-01-04 02:00:00+08:00,0.0,-0.0500000007451,0.0,-0.0375000005588
2017-01-04 02:05:00+08:00,0.0,-0.0500000007451,0.0,-0.0416666672876
2017-01-04 02:10:00+08:00,0.0,-0.0500000007451,0.0,-0.0250000003725
2017-01-04 02:15:00+08:00,-0.0083333334575,-0.0500000007451,0.0,-0.0250000003725
2017-01-04 02:20:00+08:00,0.0,-0.0500000007451,0.0,-0.0250000003725
2017-01-04 02:25:00+08:00,0.0,-0.0500000007451,0.0,-0.03333333383
2017-01-04 02:30:00+08:00,0.0,-0.0500000007451,0.0,-0.0500000007451
2017-01-04 02:35:00+08:00,0.0,-0.0333333338301,0.0,-0.0500000007451
2017-01-04 02:40:00+08:00,0.0,-0.0250000003725,0.0,-0.0250000003725
2017-01-04 02:45:00+08:00,0.0,-0.0333333338301,0.0,-0.0416666672876
2017-01-04 02:50:00+08:00,-0.0125000001863,-0.0500000007451,0.0,-0.0375000005588
2017-01-04 02:55:00+08:00,0.0,-0.0500000007451,0.0,-0.03333333383
2017-01-04 03:00:00+08:00,0.0,-0.0500000007451,0.0,-0.0375000005588
2017-01-04 03:05:00+08:00,-0.0083333334575,-0.0666666676601,0.0,-0.0500000007451
2017-01-04 03:10:00+08:00,0.0,-0.0250000003725,0.0,-0.0375000005588
2017-01-04 03:15:00+08:00,-0.0083333334575,-0.0500000007451,0.0,-0.03333333383
2017-01-04 03:20:00+08:00,-0.0125000001863,-0.0500000007451,0.0,-0.0500000007451
2017-01-04 03:25:00+08:00,0.0,-0.0333333338301,0.0,-0.0416666672876
2017-01-04 03:30:00+08:00,0.0,0.0500000026074,0.0,-0.0500000007451
2017-01-04 03:35:00+08:00,0.0,0.616666674614,0.0,-0.0416666672876
2017-01-04 03:40:00+08:00,-0.0125000001863,0.25,0.0,-0.0375000005588
2017-01-04 03:45:00+08:00,0.0,0.466666668654,0.0,-0.0250000003725
2017-01-04 03:50:00+08:00,0.0,0.525000020861,0.0,-0.0375000005588
2017-01-04 03:55:00+08:00,0.0,0.30000000447,0.0,-0.0250000003725
2017-01-04 04:00:00+08:00,0.0,0.10000000149,0.0,-0.0375000005588
2017-01-04 04:05:00+08:00,-0.016666666915,8.61666673421,0.0,80.3916656492
2017-01-04 04:10:00+08:00,0.0,12.0,0.0,121.887500763
2017-01-04 04:15:00+08:00,-0.016666666915,12.1333335241,0.0,121.625
2017-01-04 04:20:00+08:00,-0.0125000001863,12.1750001907,0.0,118.75
2017-01-04 04:25:00+08:00,-0.0083333334575,11.2833334605,0.0,120.350001017
2017-01-04 04:30:00+08:00,0.0,12.0500001907,0.0,121.125003815
2017-01-04 04:35:00+08:00,-0.0083333334575,11.7500003179,0.0,118.466669719
2017-01-04 04:40:00+08:00,-0.0125000001863,11.5250000954,0.0,119.975002289
2017-01-04 04:45:00+08:00,0.0,13.7000001272,0.0,119.258336385
2017-01-04 04:50:00+08:00,0.0,12.6750001907,0.0,118.862503052
2017-01-04 04:55:00+08:00,-0.0083333334575,12.3000001907,0.0,115.708335877
2017-01-04 05:00:00+08:00,-0.0125000001863,13.1750001907,0.0,118.350002289
2017-01-04 05:05:00+08:00,0.0,13.3333336512,0.0,118.558336894
2017-01-04 05:10:00+08:00,0.0,13.8500003815,0.0,117.100002289
2017-01-04 05:15:00+08:00,-0.0083333334575,241.449996948,0.0,117.058334351
2017-01-04 05:20:00+08:00,0.0,259.975006103,0.0,118.662502289
2017-01-04 05:25:00+08:00,-0.0083333334575,257.233337402,0.0,116.891667684
2017-01-04 05:30:00+08:00,0.0,256.300003052,0.0,114.175003052
2017-01-04 05:35:00+08:00,-0.0250000003725,255.783335368,0.0,118.300003052
2017-01-04 05:40:00+08:00,0.0,254.175003052,0.0,115.1875
2017-01-04 05:45:00+08:00,0.0,250.066670736,0.0,114.225001017
2017-01-04 05:50:00+08:00,0.0,254.800003052,0.0,120.137500763
2017-01-04 05:55:00+08:00,-0.0083333334575,254.466669718,0.0,116.600001017
2017-01-04 06:00:00+08:00,0.0,252.5,0.0,118.137500763
2017-01-04 06:05:00+08:00,0.0,251.916671753,0.0,114.766670227
2017-01-04 06:10:00+08:00,0.0,227.475006103,0.0,103.4375
2017-01-04 06:15:00+08:00,0.0,212.583333333,0.0,104.183334351
2017-01-04 06:20:00+08:00,0.0,192.650001526,0.0,86.5125007629
2017-01-04 06:25:00+08:00,0.0,174.383336385,0.0,83.1166687012
2017-01-04 06:30:00+08:00,0.0,164.0,0.0,79.5875015259
2017-01-04 06:35:00+08:00,-0.0083333334575,126.750002543,0.0,65.0833333333
2017-01-04 06:40:00+08:00,0.0,121.975002289,0.0,52.2375011444
2017-01-04 06:45:00+08:00,0.0,125.85000356,0.0,47.316666921
2017-01-04 06:50:00+08:00,0.0,124.099998474,0.0,39.5375003815
2017-01-04 06:55:00+08:00,-0.0083333334575,129.25,0.0,24.7416674296
2017-01-04 07:00:00+08:00,0.0,38.5250015259,0.0,-0.0375000005588
2017-01-04 07:05:00+08:00,0.0,37.6333351135,0.0,-0.03333333383
2017-01-04 07:10:00+08:00,0.0,37.3750019073,0.0,-0.0250000003725
2017-01-04 07:15:00+08:00,0.0,37.7833340963,0.0,-0.0500000007451
2017-01-04 07:20:00+08:00,0.0,38.0250015259,0.0,-0.0500000007451
2017-01-04 07:25:00+08:00,0.0,38.0000012716,0.0,0.483333333085
2017-01-04 07:30:00+08:00,-0.0125000001863,37.8000011444,0.0,6.42500019074
2017-01-04 07:35:00+08:00,-0.0083333334575,38.1666679382,0.0,8.5416668256
