Location,Block10,Block3,BoardRoom,BoardRoom,BoardRoom,BoardRoom,BoardRoom,BoardRoom,FinanceOffice1,FinanceOffice1,FinanceOffice1,FinanceOffice2,FinanceOffice2,FinanceOffice2,FinanceOffice3,FinanceOffice3,FinanceOffice3,FinanceSecretary,FinanceSecretary,HRDirector,HRDirector,HRDirector,HRMeeting,HRMeeting,HRMeeting,HROffice1,HROffice1,HROffice2,HROffice2,HeadofSchool,HeadofSchool,HeadofSchool,HeadofSchoolSecretary,HeadofSchoolSecretary,HeadofSchoolSecretary,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,Pantry,Pantry,Pantry,Pantry,Pantry
DeviceNum,Num0,Num0,Num0,Num1,Num2,Num3,Num4,Num5,Num0,Num1,Num2,Num0,Num1,Num2,Num0,Num1,Num2,Num0,Num1,Num0,Num1,Num2,Num0,Num1,Num2,Num0,Num1,Num0,Num1,Num0,Num1,Num2,Num0,Num1,Num2,Num0,Num1,Num2,Num3,Num4,Num5,Num6,Num0,Num1,Num2,Num3,Num4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-01 14:45:00+08:00,106.019996643,91.286664327,60.0,61.0,61.0,61.0,63.0,60.0,56.0,56.0,56.0,58.6666666667,58.0,54.0,54.0,55.0,54.3333333333,58.0,56.3333333333,58.0,57.0,58.0,59.0,60.0,59.0,59.0,59.0,61.0,59.0,61.0,60.0,65.0,59.0,60.0,59.0,59.0,58.6666666667,62.6666666667,58.0,58.0,58.0,57.0,59.0,59.0,57.0,60.0,58.0
2017-03-01 14:50:00+08:00,106.019996643,92.625,60.0,61.0,61.0,61.0,63.0,60.0,56.0,56.0,56.0,58.5,58.0,53.0,54.0,55.0,55.0,58.0,57.0,58.0,57.0,58.0,59.0,59.5,59.0,59.0,59.0,61.0,59.0,61.0,60.0,65.0,59.0,60.0,59.0,59.0,58.0,62.5,58.0,58.0,58.0,57.5,58.0,58.5,57.0,59.0,58.0
2017-03-01 14:55:00+08:00,106.016662598,93.6633300781,60.3333333333,61.0,61.0,61.0,63.0,60.0,56.0,56.0,56.0,58.0,58.0,53.0,54.0,55.0,55.3333333333,58.0,57.0,58.0,57.0,57.3333333333,59.0,59.0,59.0,59.0,59.0,61.0,59.0,61.0,60.0,65.0,59.0,60.0,59.0,59.0,58.0,63.0,58.0,58.0,58.0,56.6666666667,58.0,58.0,57.0,58.6666666667,58.0
2017-03-01 15:00:00+08:00,106.014995575,94.3699989319,61.0,61.0,61.0,61.0,63.0,60.0,56.0,56.0,56.0,58.0,58.0,53.0,54.0,55.0,56.0,58.0,57.0,58.0,57.0,57.0,58.5,59.0,59.0,59.0,59.0,61.0,59.0,61.0,60.0,65.0,59.5,60.0,59.0,59.0,58.0,63.0,57.5,58.0,58.0,56.5,58.0,58.0,57.0,58.5,58.0
2017-03-01 15:05:00+08:00,106.016662598,94.4999974568,61.0,61.0,61.3333333333,61.0,63.0,60.0,56.0,56.0,56.0,58.0,58.0,53.0,54.0,55.0,56.0,58.3333333333,57.0,58.0,57.0,57.0,58.0,59.0,59.0,59.0,59.0,61.0,59.0,61.0,60.0,64.6666666667,60.6666666667,60.3333333333,59.3333333333,59.0,58.0,63.0,57.3333333333,58.0,58.0,57.0,58.0,58.0,57.0,58.0,58.0
2017-03-01 15:10:00+08:00,106.014995575,94.0449981689,61.0,61.0,61.5,61.0,63.0,60.0,56.0,56.0,56.0,58.0,58.0,53.5,54.0,55.0,56.0,59.0,57.0,58.0,57.0,57.0,58.0,59.0,59.0,59.0,59.0,61.0,59.0,61.0,60.5,64.0,60.5,61.0,59.0,59.0,58.0,63.0,57.5,58.0,58.0,56.0,58.0,58.0,57.0,58.5,58.0
2017-03-01 15:15:00+08:00,106.019996643,93.616666158,61.0,61.0,61.3333333333,61.0,63.0,60.0,56.0,56.0,56.0,58.0,58.0,54.3333333333,54.6666666667,56.0,56.0,58.0,57.0,57.6666666667,57.0,57.0,58.0,59.0,59.0,59.0,58.6666666667,61.0,59.0,61.0,60.0,64.3333333333,60.0,60.3333333333,59.0,59.0,58.0,63.0,57.3333333333,58.3333333333,58.0,57.0,58.0,58.0,56.6666666667,58.3333333333,58.0
2017-03-01 15:20:00+08:00,106.014995575,93.1450004578,61.0,61.0,62.0,61.0,63.0,60.0,56.0,56.0,56.0,58.5,58.0,55.0,55.0,56.0,56.0,58.0,57.0,57.0,57.0,57.0,58.0,59.0,59.5,59.0,58.0,61.0,59.0,61.0,60.0,64.0,60.0,60.5,59.0,58.0,58.0,63.0,58.0,57.5,58.0,57.5,58.0,58.5,57.0,59.0,58.0
2017-03-01 15:25:00+08:00,106.019996643,92.8466669718,61.0,61.0,61.0,61.0,63.0,60.0,56.0,56.0,56.0,59.0,58.0,55.0,54.3333333333,55.3333333333,56.0,58.0,56.0,57.0,57.0,57.0,58.0,59.0,60.0,59.0,58.0,61.0,59.0,61.0,60.0,63.6666666667,59.6666666667,60.0,59.0,58.6666666667,58.0,63.0,57.3333333333,58.3333333333,58.0,57.0,59.0,58.3333333333,57.0,58.3333333333,58.0
2017-03-01 15:30:00+08:00,106.014995575,92.7749977112,61.0,61.0,61.0,61.0,63.0,61.0,56.0,56.0,55.5,59.0,58.0,55.0,54.0,55.0,55.5,58.0,56.0,57.0,57.0,57.0,58.0,59.0,59.0,59.0,58.0,61.0,59.0,61.0,60.0,63.0,60.0,60.0,59.0,58.0,58.0,63.0,57.0,58.0,58.0,58.0,58.5,58.5,57.0,58.5,58.0
2017-03-01 15:35:00+08:00,106.016662598,92.7899983724,61.0,61.0,61.0,61.0,63.0,61.0,56.0,56.0,55.0,59.0,58.0,55.0,54.0,55.0,55.0,58.0,56.0,57.0,57.0,57.0,58.0,59.0,59.0,59.0,58.0,61.3333333333,59.0,61.0,60.0,63.6666666667,59.0,60.0,59.0,58.0,58.0,63.0,57.0,58.0,58.0,57.6666666667,58.3333333333,58.6666666667,57.0,58.0,58.0
2017-03-01 15:40:00+08:00,106.014995575,92.9749984741,61.0,61.0,61.0,61.0,63.0,61.0,56.0,56.0,55.0,59.0,58.0,55.0,54.0,55.0,55.0,58.0,55.5,57.0,57.0,57.0,58.0,59.0,59.0,59.0,58.0,61.5,59.0,61.0,60.0,64.0,59.0,60.0,59.0,58.0,58.0,62.5,57.0,58.0,58.5,58.0,58.0,59.0,57.0,58.5,58.0
2017-03-01 15:45:00+08:00,106.016662598,93.1199976603,61.0,61.0,61.0,61.0,63.0,61.0,56.0,56.0,55.0,59.0,57.6666666667,55.0,54.0,55.0,54.6666666667,58.0,55.3333333333,57.0,57.0,57.0,58.0,59.0,59.0,59.0,58.0,61.0,59.0,61.0,60.6666666667,63.3333333333,59.0,60.0,59.0,58.0,58.0,62.6666666667,57.0,58.0,58.0,57.6666666667,58.0,58.6666666667,57.0,58.6666666667,58.0
2017-03-01 15:50:00+08:00,106.019996643,93.0049972534,61.0,61.0,61.0,61.0,64.0,61.0,56.0,56.0,55.0,59.0,58.0,54.5,54.0,55.0,55.0,58.0,55.0,57.0,57.0,57.0,58.0,59.0,59.0,59.0,58.0,61.0,59.0,61.0,60.0,64.0,59.0,60.0,59.0,58.0,58.0,62.5,57.0,58.0,58.0,57.5,58.0,59.0,57.0,59.0,58.0
2017-03-01 15:55:00+08:00,106.016662598,92.7899983724,61.0,61.0,62.0,61.0,63.6666666667,60.0,56.0,56.0,55.0,59.0,58.0,54.3333333333,54.0,54.6666666667,55.0,58.0,55.3333333333,57.6666666667,57.0,57.0,58.0,59.0,59.0,59.0,58.0,61.0,59.0,61.0,61.0,64.0,59.3333333333,60.0,59.0,58.0,58.0,62.0,57.0,58.0,58.0,58.0,58.0,59.0,57.0,59.0,58.0
2017-03-01 16:00:00+08:00,106.019996643,92.8099975586,61.0,61.0,62.0,61.0,64.0,60.0,56.0,56.0,55.0,59.0,58.0,54.5,54.0,55.0,55.0,58.0,55.5,57.0,57.0,57.0,58.0,59.0,59.0,59.0,58.0,61.0,59.0,61.0,61.0,64.0,59.0,60.0,59.0,58.0,58.0,62.5,57.0,58.0,58.0,58.0,59.0,59.0,57.0,59.0,58.0
2017-03-01 16:05:00+08:00,106.019996643,91.9166641235,61.0,61.0,62.0,61.0,64.0,60.0,56.6666666667,56.0,55.0,59.0,58.0,55.0,54.0,55.0,54.6666666667,58.0,55.6666666667,58.0,57.0,57.0,58.3333333333,59.0,59.0,59.0,58.0,61.0,58.0,61.3333333333,61.0,64.6666666667,59.6666666667,60.0,59.0,58.0,58.0,62.6666666667,57.6666666667,58.0,58.0,58.0,58.6666666667,59.0,57.3333333333,59.0,58.0
2017-03-01 16:10:00+08:00,106.019996643,89.4799957276,61.0,61.0,62.0,61.0,64.0,60.0,57.0,56.5,55.0,59.0,58.0,54.5,54.0,55.0,55.0,58.0,56.0,58.0,57.0,57.0,58.5,59.0,59.0,59.0,58.0,61.0,58.0,62.0,61.0,65.0,60.0,60.0,59.0,58.5,58.5,62.0,58.0,58.0,58.0,58.0,59.0,59.0,57.5,59.0,58.5
2017-03-01 16:15:00+08:00,106.016662598,88.8133290609,61.0,61.0,62.0,61.0,64.0,60.0,57.0,56.3333333333,55.0,59.0,58.0,54.6666666667,54.0,55.0,55.0,58.0,56.0,58.0,57.0,57.0,59.0,59.3333333333,59.0,59.0,58.0,61.0,58.0,62.0,61.0,65.0,60.0,60.0,59.0,59.0,58.0,62.0,58.0,58.0,58.0,58.3333333333,59.0,59.0,58.0,59.0,58.3333333333
2017-03-01 16:20:00+08:00,106.019996643,89.0050010681,61.0,61.0,62.0,61.0,64.0,60.0,57.0,57.0,55.0,59.5,58.0,54.0,54.0,55.0,55.0,58.0,55.0,58.0,57.0,57.0,59.0,59.0,59.0,59.0,58.0,61.0,58.0,62.0,61.0,65.0,60.0,60.0,59.0,59.0,58.5,62.0,58.0,58.0,58.0,58.0,59.0,59.0,58.0,59.0,59.0
2017-03-01 16:25:00+08:00,106.016662598,89.2566655477,61.0,61.0,62.0,61.0,64.0,60.0,57.0,57.0,55.0,59.6666666667,58.0,54.6666666667,54.3333333333,55.0,55.0,58.0,55.0,58.0,57.0,57.0,59.0,59.6666666667,59.0,59.0,58.0,61.0,58.0,62.0,61.0,65.3333333333,60.0,60.0,59.0,59.0,58.6666666667,62.0,58.0,58.0,58.0,58.0,59.0,59.0,58.0,59.3333333333,59.0
2017-03-01 16:30:00+08:00,106.009994507,89.419998169,61.0,61.0,62.0,61.0,64.0,60.0,57.0,57.0,55.0,60.0,58.0,54.5,54.5,55.0,55.0,58.0,55.5,58.0,57.0,57.0,59.0,60.0,59.0,59.0,58.0,61.0,58.0,62.0,61.0,65.5,60.0,60.0,59.0,59.0,59.0,62.0,58.0,58.0,58.0,58.0,59.0,59.0,58.0,59.0,59.0
2017-03-01 16:35:00+08:00,106.013328552,87.9133326213,61.0,61.0,62.0,61.0,64.0,60.0,57.0,57.0,55.0,60.0,58.0,54.0,55.0,55.0,55.0,58.0,56.0,58.0,57.0,57.6666666667,59.0,59.0,59.0,59.0,58.0,61.0,58.0,62.0,61.0,65.6666666667,60.0,60.0,59.0,59.0,59.0,62.0,58.0,58.0,58.0,58.0,59.0,59.0,58.0,59.0,59.0
2017-03-01 16:40:00+08:00,106.014995575,87.1149978638,61.0,61.0,62.0,61.0,64.0,60.0,57.0,57.0,55.0,60.0,58.0,54.5,55.0,55.0,55.0,58.0,56.0,58.0,57.0,58.0,59.0,59.5,59.0,59.0,58.0,61.0,58.0,62.0,61.0,66.0,60.0,60.0,59.0,59.0,59.0,62.0,58.0,58.0,58.0,58.0,59.0,59.0,58.0,59.0,59.0
2017-03-01 16:45:00+08:00,106.019996643,86.8799972534,61.0,61.0,62.0,61.0,64.0,60.0,57.0,57.0,55.0,60.0,58.0,55.0,55.0,55.0,55.0,58.0,56.0,58.0,57.0,58.0,59.0,60.0,60.0,59.0,58.0,61.0,58.0,62.0,61.0,66.0,60.0,60.0,59.0,59.0,59.0,62.0,58.0,58.0,58.0,58.0,59.0,59.0,58.0,60.0,59.0
2017-03-01 16:45:00+08:00,106.009994507,87.0149993897,61.0,61.0,62.0,61.0,64.0,60.0,57.5,57.0,55.0,60.0,58.0,54.5,55.0,55.5,55.0,58.0,56.0,58.0,57.0,58.0,59.0,60.0,59.5,59.0,58.0,61.0,58.0,62.0,61.0,66.0,60.0,60.0,59.0,59.0,59.0,62.0,58.5,58.0,58.0,58.0,59.0,60.0,58.0,59.0,59.0
2017-03-01 16:50:00+08:00,106.019996643,87.2399978638,61.0,61.0,62.0,61.0,64.0,60.0,57.5,57.0,55.0,60.0,58.0,55.0,55.0,55.0,55.0,58.0,56.0,58.0,57.0,58.0,59.0,60.0,59.0,59.0,58.0,61.0,58.0,62.0,61.0,66.0,60.0,60.5,59.0,59.0,59.0,62.0,58.0,58.0,58.0,58.0,59.0,59.0,58.0,59.0,59.0
2017-03-01 16:55:00+08:00,106.019996643,86.9566650391,61.0,61.0,62.0,61.0,64.0,60.6666666667,57.0,57.0,55.0,60.0,59.0,54.3333333333,55.0,55.6666666667,55.0,58.0,56.0,58.0,57.6666666667,57.6666666667,59.0,60.0,59.0,59.0,58.0,60.6666666667,58.0,62.0,61.0,66.0,60.0,60.0,59.0,59.0,59.0,62.0,58.0,58.0,58.0,58.6666666667,59.0,59.3333333333,58.0,59.0,59.0
2017-03-01 17:00:00+08:00,106.009994507,86.9449958801,61.0,61.0,62.0,61.0,64.0,60.0,57.5,57.0,55.0,60.0,59.0,55.0,55.0,55.5,55.0,58.0,56.0,58.0,57.5,57.5,59.0,60.0,59.0,59.0,58.0,60.5,58.0,62.0,61.0,65.5,60.0,60.0,59.5,59.0,59.0,62.0,58.0,58.0,58.0,58.5,59.0,59.5,58.0,59.5,59.0
2017-03-01 17:05:00+08:00,106.016662598,87.2333323161,61.0,61.0,62.0,61.0,64.0,60.0,57.6666666667,57.0,55.0,60.0,59.0,54.3333333333,55.0,56.0,55.0,58.0,56.0,58.0,57.0,57.6666666667,59.0,59.3333333333,59.0,59.0,58.0,60.3333333333,58.0,62.0,61.0,65.0,60.0,60.0,59.3333333333,59.3333333333,59.0,62.0,58.0,57.6666666667,58.0,58.6666666667,59.0,60.0,58.0,59.0,59.0
2017-03-01 17:10:00+08:00,106.019996643,87.25,61.0,61.0,62.0,61.0,64.0,60.0,58.0,57.0,55.0,60.0,59.0,54.0,55.0,56.0,55.0,58.0,56.0,58.0,57.0,58.0,59.0,59.0,59.0,59.0,58.0,60.0,58.0,62.0,61.0,65.0,60.0,60.0,59.0,59.0,59.0,63.0,58.0,58.0,58.0,59.0,59.0,60.0,58.0,60.0,59.0
2017-03-01 17:15:00+08:00,106.019996643,87.2533315023,61.0,61.0,62.0,61.0,64.0,60.0,57.6666666667,57.0,55.0,60.0,59.0,55.0,55.0,56.0,55.0,58.0,56.0,58.0,57.6666666667,57.6666666667,59.0,59.0,59.0,59.0,58.0,60.0,58.0,62.0,61.0,65.0,60.0,60.0,59.3333333333,59.0,59.0,63.0,58.0,58.0,58.0,59.0,59.0,59.6666666667,58.0,59.6666666667,59.0
2017-03-01 17:20:00+08:00,106.019996643,86.544998169,61.0,61.0,62.0,62.0,64.0,60.0,58.0,57.0,55.0,60.0,59.0,55.0,55.0,56.0,55.0,58.0,56.0,58.0,58.0,57.5,59.0,59.0,59.0,59.0,58.0,60.0,58.0,62.0,61.0,65.0,60.0,60.0,59.5,59.0,59.0,63.0,58.0,58.0,58.0,59.0,60.0,59.0,58.0,59.5,59.0
2017-03-01 17:25:00+08:00,106.013328552,85.9533309936,61.0,61.0,62.0,61.6666666667,64.0,60.0,58.0,57.0,55.0,60.0,59.0,55.0,55.0,56.0,55.0,58.0,56.0,58.0,57.0,57.0,59.0,59.0,59.0,59.0,58.0,60.0,58.0,62.0,61.0,65.0,60.0,60.0,60.0,59.0,59.0,63.0,58.0,58.0,58.0,58.3333333333,59.6666666667,59.0,58.0,59.6666666667,59.0
2017-03-01 17:30:00+08:00,106.019996643,85.4849967957,61.0,61.0,62.0,62.0,64.0,60.0,58.0,57.5,55.0,59.5,59.0,54.5,55.0,56.0,55.0,58.0,56.0,58.0,57.0,57.0,59.0,60.0,59.0,59.0,59.0,60.0,58.0,62.0,61.0,65.0,60.0,60.0,60.0,59.0,59.0,63.0,58.0,58.0,58.0,59.0,60.0,60.0,58.0,60.0,59.0
2017-03-01 17:35:00+08:00,106.016662598,85.1566670736,61.0,61.0,62.0,62.0,64.0,60.0,58.0,57.0,55.0,60.0,59.0,54.6666666667,55.0,56.0,55.0,58.0,56.0,58.0,57.0,57.0,59.0,59.0,59.0,59.0,59.0,60.0,58.0,62.0,61.0,65.0,60.0,60.0,60.0,59.0,59.0,63.0,58.0,58.0,58.0,58.6666666667,59.0,59.3333333333,58.0,60.0,59.0
2017-03-01 17:40:00+08:00,106.019996643,85.1450004578,61.0,61.0,62.0,61.0,64.0,60.0,58.0,57.0,55.0,60.0,59.0,56.0,55.0,56.0,55.0,58.0,56.0,58.0,57.0,57.0,59.0,59.5,59.0,59.0,58.5,60.0,58.0,62.0,61.0,65.0,60.0,60.0,60.0,59.0,59.0,62.0,58.0,58.0,58.0,59.0,59.0,60.0,58.5,60.0,59.0
2017-03-01 17:45:00+08:00,106.016662598,85.4766667684,61.0,61.0,62.0,61.0,64.0,60.0,57.6666666667,57.3333333333,55.0,60.0,58.6666666667,56.0,55.0,56.0,55.0,58.0,56.0,58.0,57.0,57.0,59.0,60.0,59.0,59.0,58.3333333333,60.0,58.0,62.0,61.0,65.3333333333,60.0,60.6666666667,60.0,59.0,59.0,63.0,58.0,58.0,58.0,59.0,59.0,60.0,58.3333333333,60.0,59.0
2017-03-01 17:50:00+08:00,106.019996643,85.4500007629,61.0,61.0,62.0,61.0,64.0,61.0,57.5,57.0,55.0,59.5,58.0,56.5,55.0,56.0,55.0,58.0,56.0,58.0,57.0,57.0,59.0,60.0,59.0,59.0,58.0,60.0,58.0,62.0,61.0,65.5,59.5,61.0,60.0,59.0,59.0,63.0,58.0,58.0,58.0,59.0,59.0,60.0,58.0,60.0,59.5
2017-03-01 17:55:00+08:00,106.019996643,85.5433324178,61.0,61.0,62.0,61.0,64.0,61.0,58.0,57.0,55.0,59.0,58.0,56.0,55.0,56.0,55.0,58.0,56.0,58.0,57.0,57.0,59.0,59.6666666667,59.0,59.0,58.0,60.0,58.0,62.0,61.0,65.0,59.3333333333,60.6666666667,60.0,59.0,59.0,63.0,58.0,58.0,58.0,59.0,59.3333333333,60.0,58.6666666667,60.0,59.0
2017-03-01 18:00:00+08:00,106.014995575,85.8699989319,61.0,61.0,62.0,61.0,64.0,60.0,58.0,57.0,55.0,59.0,58.0,56.0,55.0,56.0,54.5,58.0,56.5,58.0,57.0,57.0,59.0,59.0,59.0,59.0,58.0,60.0,58.0,62.0,60.0,65.0,59.5,61.0,59.5,59.0,59.0,62.0,57.5,58.0,58.0,59.0,60.0,60.0,59.0,60.0,60.0
2017-03-01 18:05:00+08:00,106.009994507,86.2533340454,61.0,61.3333333333,62.0,61.0,64.0,60.0,58.0,58.0,55.6666666667,59.0,58.0,56.0,55.0,56.0,54.6666666667,58.0,57.0,58.0,57.3333333333,57.0,59.0,59.6666666667,59.0,59.0,58.0,60.0,58.0,62.0,60.6666666667,64.0,60.0,61.0,59.0,59.0,59.0,63.0,58.0,58.0,58.0,59.0,59.3333333333,60.0,59.0,60.0,60.0
2017-03-01 18:10:00+08:00,106.019996643,86.8099975586,61.0,62.0,63.0,61.0,63.0,60.0,58.0,58.0,56.0,59.0,58.0,56.0,55.0,56.5,55.0,58.0,57.0,58.0,57.5,57.0,59.0,60.0,59.0,58.5,58.0,60.0,58.0,62.0,61.0,63.0,60.0,61.0,59.0,60.0,59.0,63.0,58.0,58.0,58.0,59.0,59.5,60.0,59.0,60.0,60.0
2017-03-01 18:15:00+08:00,106.016662598,86.4233322143,61.0,62.0,63.6666666667,62.0,63.0,60.0,58.0,58.0,56.0,59.0,58.0,55.0,56.0,57.0,55.0,58.0,57.0,58.0,57.3333333333,57.0,59.0,60.0,58.0,58.0,58.0,60.0,58.0,62.0,61.0,62.3333333333,60.0,61.0,59.0,60.0,59.0,63.0,58.3333333333,58.0,57.3333333333,59.0,59.0,60.0,59.0,60.0,60.0
2017-03-01 18:20:00+08:00,106.019996643,86.4249992371,61.0,62.0,64.0,62.0,62.0,60.0,58.0,58.0,55.0,59.0,58.0,55.0,56.0,57.0,55.0,58.0,57.0,58.0,58.0,57.0,59.0,60.0,58.0,59.0,58.0,60.0,58.0,62.0,61.0,62.0,60.0,61.0,59.0,60.0,59.0,63.0,59.0,58.0,57.0,58.0,59.0,60.0,59.0,60.5,60.0
2017-03-01 18:25:00+08:00,106.016662598,86.7733306884,61.6666666667,62.0,65.0,62.0,62.0,59.3333333333,58.0,58.0,55.0,59.0,58.0,55.0,56.0,57.0,55.0,58.6666666667,56.3333333333,58.0,58.0,57.0,59.0,60.0,58.0,59.0,58.0,60.0,58.0,62.0,61.0,61.6666666667,60.0,61.0,59.0,60.0,59.0,63.0,59.0,58.0,57.0,58.0,59.3333333333,60.0,59.0,60.6666666667,60.0
2017-03-01 18:30:00+08:00,106.019996643,86.9300003052,62.0,62.0,65.0,62.0,62.0,59.5,58.0,58.0,55.0,59.0,58.0,55.0,56.0,57.0,55.0,59.0,56.0,58.0,58.0,57.0,59.0,60.0,58.0,59.0,58.0,60.0,58.0,62.0,61.0,61.0,60.5,61.0,59.0,60.5,59.0,63.0,59.0,58.5,57.0,58.0,59.0,60.0,59.0,61.0,60.0
2017-03-01 18:35:00+08:00,106.016662598,86.8466644287,62.0,63.0,65.0,62.0,62.0,59.0,58.0,58.0,55.0,59.0,58.0,55.0,56.6666666667,57.0,55.0,59.0,56.3333333333,58.0,58.0,57.0,59.0,60.0,58.0,59.0,58.0,60.0,58.0,62.0,61.0,61.0,60.0,61.0,59.0,60.3333333333,59.6666666667,62.6666666667,59.0,58.6666666667,57.0,58.0,59.6666666667,60.0,59.0,61.0,60.0
2017-03-01 18:40:00+08:00,106.019996643,86.9399986267,62.0,63.0,65.5,62.0,62.0,59.0,58.0,58.0,55.5,59.0,58.0,55.0,57.0,57.0,55.0,59.0,56.0,58.0,58.0,57.0,59.0,60.0,58.0,59.0,58.0,60.0,58.0,62.0,61.0,61.0,61.0,61.0,59.0,61.0,60.0,62.5,59.0,58.0,57.0,58.0,60.0,60.5,59.0,61.0,60.0
2017-03-01 18:45:00+08:00,106.019996643,87.3199971517,62.0,63.0,65.0,62.0,62.0,59.0,58.0,58.0,56.0,59.0,58.0,55.0,57.0,57.0,55.0,59.0,56.0,58.0,58.0,57.0,59.0,60.0,58.0,58.3333333333,58.0,60.0,58.0,62.0,61.0,61.0,60.6666666667,61.0,59.0,60.3333333333,60.6666666667,62.6666666667,59.0,58.0,57.0,58.0,60.0,61.0,59.0,61.6666666667,60.0
2017-03-01 18:50:00+08:00,106.019996643,87.5749969483,62.0,64.0,65.0,62.0,62.0,59.0,58.0,58.0,56.0,59.0,58.0,55.0,57.0,57.0,55.0,59.0,56.0,58.0,58.0,57.0,59.0,60.0,58.0,58.0,58.0,60.0,58.0,62.0,61.0,61.0,61.0,61.0,59.0,61.0,61.0,62.5,59.0,58.5,57.0,58.0,60.0,61.0,59.0,62.0,60.0
2017-03-01 18:55:00+08:00,106.016662598,87.5466664632,62.0,64.0,66.0,63.0,62.0,59.0,58.0,58.0,56.0,59.0,58.0,55.0,57.0,57.6666666667,55.0,59.0,56.0,58.0,58.0,57.0,59.0,60.0,58.0,58.0,58.0,59.6666666667,58.0,61.6666666667,61.0,61.0,61.0,61.0,59.0,61.0,60.6666666667,62.0,59.0,58.3333333333,57.0,58.0,60.0,60.6666666667,58.6666666667,62.0,60.0
2017-03-01 19:00:00+08:00,106.019996643,87.3950004578,62.0,64.0,65.5,63.0,62.0,59.0,58.0,58.0,56.0,59.0,58.0,55.0,57.0,58.0,55.0,59.0,56.0,58.0,58.0,57.0,59.0,60.0,58.0,58.5,58.0,60.0,58.0,61.0,61.0,60.0,61.0,61.0,58.5,61.0,61.0,62.0,59.0,58.5,57.0,58.0,60.0,61.0,58.5,62.0,60.0
2017-03-01 19:05:00+08:00,106.016662598,87.4999974569,62.0,64.0,66.0,63.0,62.0,59.0,58.0,58.0,56.0,59.0,58.0,55.0,57.0,58.0,55.0,59.0,56.6666666667,58.0,58.0,57.0,59.0,59.3333333333,58.0,58.6666666667,58.0,59.3333333333,58.0,61.0,61.0,60.0,61.0,62.0,59.0,61.0,61.3333333333,62.0,59.3333333333,58.0,57.0,58.0,60.0,61.0,59.0,62.0,60.0
2017-03-01 19:10:00+08:00,106.019996643,87.469997406,62.0,64.0,65.5,63.0,62.0,59.0,58.0,58.0,56.0,59.0,58.0,55.0,57.0,58.0,55.0,59.0,57.0,58.0,58.0,57.0,59.0,59.0,58.0,59.0,58.0,60.0,58.0,61.0,61.0,60.0,61.0,61.5,59.0,61.0,61.5,62.0,59.0,58.0,57.0,58.0,60.0,61.0,59.0,62.0,60.0
2017-03-01 19:15:00+08:00,106.016662598,87.6266657511,62.0,64.0,66.0,63.0,62.0,59.0,58.0,58.0,56.0,59.0,58.0,55.0,57.0,58.0,55.0,59.3333333333,57.0,58.0,58.0,57.0,59.0,59.0,58.0,59.0,58.0,59.0,58.0,61.0,61.0,60.0,61.0,62.0,58.6666666667,61.0,61.0,62.0,59.0,58.6666666667,57.0,58.0,60.0,61.0,59.0,62.0,60.0
2017-03-01 19:20:00+08:00,106.014995575,87.8549957276,62.5,65.0,66.0,63.0,62.0,59.0,58.0,58.0,56.0,59.0,58.0,55.0,57.0,58.0,55.0,59.0,57.0,58.0,58.0,57.0,59.0,59.0,58.0,59.0,58.0,59.0,58.0,61.0,61.0,60.0,61.0,62.0,59.0,61.0,62.0,62.0,59.0,58.0,57.0,58.0,60.0,61.0,59.0,62.5,60.0
2017-03-01 19:25:00+08:00,106.019996643,87.6933314005,63.0,65.0,66.0,63.0,62.0,59.0,58.0,58.0,56.0,59.0,58.0,55.3333333333,57.0,58.0,55.0,59.0,57.0,58.0,58.0,58.0,59.0,59.0,58.0,58.6666666667,58.0,59.0,58.0,61.0,61.0,60.0,61.0,62.0,59.0,61.3333333333,62.0,62.0,59.6666666667,58.6666666667,57.0,58.0,60.0,61.0,59.0,63.0,60.0
2017-03-01 19:30:00+08:00,106.019996643,87.7449989319,63.0,65.0,66.0,63.0,62.0,59.0,58.0,58.0,56.0,59.0,58.0,55.0,57.0,58.0,55.0,59.0,57.0,58.0,58.0,57.5,59.0,59.0,58.0,59.0,58.0,59.0,58.0,61.0,61.0,60.0,61.0,62.0,59.0,61.0,61.5,62.0,59.5,58.5,57.0,58.0,60.0,61.0,59.0,63.0,60.0
2017-03-01 19:35:00+08:00,106.019996643,87.7266667684,63.0,65.0,66.0,63.0,62.0,59.0,58.0,58.0,56.0,59.0,58.0,55.0,57.3333333333,58.0,55.0,59.0,57.0,59.0,58.0,58.0,59.0,59.0,58.0,59.0,58.0,59.0,58.0,61.0,61.0,60.0,61.0,62.0,59.0,61.0,61.3333333333,62.0,59.6666666667,58.3333333333,57.0,58.0,60.6666666667,61.0,59.0,63.0,60.0
2017-03-01 19:40:00+08:00,106.019996643,87.4949989319,63.0,65.0,66.0,63.0,62.0,59.0,58.0,57.5,56.0,59.0,58.0,55.0,58.0,58.0,55.0,59.0,57.0,59.0,58.5,58.0,59.0,59.0,58.0,59.0,58.0,59.0,58.0,61.0,61.0,60.0,61.0,62.0,59.0,62.0,61.0,62.0,60.0,58.5,57.0,58.0,61.0,61.0,59.0,63.0,60.0
