,Zones,Value,Occupancy Type,Unit
1097,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1098,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1099,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1100,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1101,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1102,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1103,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1104,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1095,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1133,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1132,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1131,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
862,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
863,Zone 4,59.8888888889,Non-working Hours,Rel. Humidity [%]
864,Zone 4,60.0,Non-working Hours,Rel. Humidity [%]
865,Zone 4,60.0,Non-working Hours,Rel. Humidity [%]
866,Zone 4,60.0,Non-working Hours,Rel. Humidity [%]
991,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
993,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1189,Zone 4,59.8333333333,Non-working Hours,Rel. Humidity [%]
1117,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1119,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1120,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1121,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1122,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1123,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1124,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1125,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1126,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1127,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1128,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1129,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1130,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1105,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1155,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1106,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1108,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1183,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1184,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1185,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1186,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1187,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1188,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1167,Zone 4,58.6666666667,Non-working Hours,Rel. Humidity [%]
1166,Zone 4,58.6666666667,Non-working Hours,Rel. Humidity [%]
1165,Zone 4,58.6666666667,Non-working Hours,Rel. Humidity [%]
1182,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1153,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1145,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1146,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1147,Zone 4,61.8333333333,Non-working Hours,Rel. Humidity [%]
1148,Zone 4,62.0,Non-working Hours,Rel. Humidity [%]
1149,Zone 4,62.0,Non-working Hours,Rel. Humidity [%]
1150,Zone 4,62.0,Non-working Hours,Rel. Humidity [%]
1151,Zone 4,62.0,Non-working Hours,Rel. Humidity [%]
1152,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1154,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1144,Zone 4,61.4444444444,Non-working Hours,Rel. Humidity [%]
1181,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1180,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1179,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1109,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1110,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1111,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1112,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1113,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1114,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1140,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1141,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1142,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1143,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1168,Zone 4,58.6666666667,Non-working Hours,Rel. Humidity [%]
1169,Zone 4,59.0,Non-working Hours,Rel. Humidity [%]
1170,Zone 4,59.0,Non-working Hours,Rel. Humidity [%]
1171,Zone 4,58.6666666667,Non-working Hours,Rel. Humidity [%]
1172,Zone 4,58.8333333333,Non-working Hours,Rel. Humidity [%]
1173,Zone 4,59.0,Non-working Hours,Rel. Humidity [%]
1174,Zone 4,59.0,Non-working Hours,Rel. Humidity [%]
1175,Zone 4,59.1111111111,Non-working Hours,Rel. Humidity [%]
1176,Zone 4,59.3333333333,Non-working Hours,Rel. Humidity [%]
1177,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1178,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1107,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1459,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1317,Zone 4,68.0,Non-working Hours,Rel. Humidity [%]
1457,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1288,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1214,Zone 4,60.5555555556,Non-working Hours,Rel. Humidity [%]
1193,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1194,Zone 4,59.7777777778,Non-working Hours,Rel. Humidity [%]
1195,Zone 4,60.0,Non-working Hours,Rel. Humidity [%]
1196,Zone 4,60.0,Non-working Hours,Rel. Humidity [%]
1197,Zone 4,60.0,Non-working Hours,Rel. Humidity [%]
1198,Zone 4,60.0,Non-working Hours,Rel. Humidity [%]
1199,Zone 4,60.0,Non-working Hours,Rel. Humidity [%]
1215,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1200,Zone 4,60.0,Non-working Hours,Rel. Humidity [%]
1202,Zone 4,60.0,Non-working Hours,Rel. Humidity [%]
1203,Zone 4,60.0,Non-working Hours,Rel. Humidity [%]
1204,Zone 4,60.0,Non-working Hours,Rel. Humidity [%]
1205,Zone 4,60.0,Non-working Hours,Rel. Humidity [%]
1206,Zone 4,60.4444444444,Non-working Hours,Rel. Humidity [%]
1207,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1208,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1209,Zone 4,60.5,Non-working Hours,Rel. Humidity [%]
1210,Zone 4,60.3333333333,Non-working Hours,Rel. Humidity [%]
1201,Zone 4,60.0,Non-working Hours,Rel. Humidity [%]
1217,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1238,Zone 4,61.2222222222,Non-working Hours,Rel. Humidity [%]
1237,Zone 4,61.0,Non-working Hours,Rel. Humidity [%]
1289,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1216,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1218,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1219,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1220,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1221,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1222,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1223,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1224,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1225,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1226,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1227,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1228,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1229,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1230,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1231,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1232,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1233,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1234,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1235,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1236,Zone 4,60.7777777778,Non-working Hours,Rel. Humidity [%]
1211,Zone 4,60.3333333333,Non-working Hours,Rel. Humidity [%]
1290,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1212,Zone 4,60.3333333333,Non-working Hours,Rel. Humidity [%]
1239,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1265,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1264,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1252,Zone 4,57.6666666667,Non-working Hours,Rel. Humidity [%]
1243,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1244,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1245,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1246,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1247,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1248,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1266,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1249,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1251,Zone 4,57.6666666667,Non-working Hours,Rel. Humidity [%]
1253,Zone 4,57.6666666667,Non-working Hours,Rel. Humidity [%]
1263,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1254,Zone 4,57.6666666667,Non-working Hours,Rel. Humidity [%]
1255,Zone 4,57.6666666667,Non-working Hours,Rel. Humidity [%]
1256,Zone 4,57.6666666667,Non-working Hours,Rel. Humidity [%]
1257,Zone 4,57.6666666667,Non-working Hours,Rel. Humidity [%]
1258,Zone 4,57.6666666667,Non-working Hours,Rel. Humidity [%]
1259,Zone 4,57.6666666667,Non-working Hours,Rel. Humidity [%]
1250,Zone 4,57.6666666667,Non-working Hours,Rel. Humidity [%]
1287,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1286,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1285,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1240,Zone 4,61.1111111111,Non-working Hours,Rel. Humidity [%]
1241,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1242,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1267,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1268,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1269,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1270,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1271,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1272,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1273,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1274,Zone 4,58.5,Non-working Hours,Rel. Humidity [%]
1275,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1276,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1277,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1278,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1279,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1280,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1281,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1282,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1283,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1284,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1213,Zone 4,60.3333333333,Non-working Hours,Rel. Humidity [%]
1260,Zone 4,58.0,Non-working Hours,Rel. Humidity [%]
1291,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1361,Zone 4,62.0,Non-working Hours,Rel. Humidity [%]
1292,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1293,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1294,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1295,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1296,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1297,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1298,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1299,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1300,Zone 4,69.0,Non-working Hours,Rel. Humidity [%]
1313,Zone 4,69.0,Non-working Hours,Rel. Humidity [%]
1301,Zone 4,69.0,Non-working Hours,Rel. Humidity [%]
1303,Zone 4,69.5,Non-working Hours,Rel. Humidity [%]
1304,Zone 4,69.3333333333,Non-working Hours,Rel. Humidity [%]
1305,Zone 4,69.3333333333,Non-working Hours,Rel. Humidity [%]
1306,Zone 4,69.3333333333,Non-working Hours,Rel. Humidity [%]
1307,Zone 4,69.3333333333,Non-working Hours,Rel. Humidity [%]
1308,Zone 4,69.3333333333,Non-working Hours,Rel. Humidity [%]
1309,Zone 4,69.3333333333,Non-working Hours,Rel. Humidity [%]
1310,Zone 4,69.3333333333,Non-working Hours,Rel. Humidity [%]
1311,Zone 4,69.3333333333,Non-working Hours,Rel. Humidity [%]
1302,Zone 4,69.0,Non-working Hours,Rel. Humidity [%]
1339,Zone 4,57.6666666667,Non-working Hours,Rel. Humidity [%]
1314,Zone 4,68.6666666667,Non-working Hours,Rel. Humidity [%]
1316,Zone 4,68.5555555556,Non-working Hours,Rel. Humidity [%]
1065,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1318,Zone 4,67.8888888889,Non-working Hours,Rel. Humidity [%]
1319,Zone 4,67.3333333333,Non-working Hours,Rel. Humidity [%]
1320,Zone 4,66.4444444445,Non-working Hours,Rel. Humidity [%]
1321,Zone 4,65.8333333333,Non-working Hours,Rel. Humidity [%]
1322,Zone 4,65.1111111111,Non-working Hours,Rel. Humidity [%]
1323,Zone 4,64.0,Non-working Hours,Rel. Humidity [%]
1324,Zone 4,63.7777777778,Non-working Hours,Rel. Humidity [%]
1325,Zone 4,62.8333333333,Non-working Hours,Rel. Humidity [%]
1326,Zone 4,61.7777777778,Non-working Hours,Rel. Humidity [%]
1327,Zone 4,61.5,Non-working Hours,Rel. Humidity [%]
1328,Zone 4,61.1111111111,Non-working Hours,Rel. Humidity [%]
1329,Zone 4,60.8333333333,Non-working Hours,Rel. Humidity [%]
1330,Zone 4,60.2222222222,Non-working Hours,Rel. Humidity [%]
1331,Zone 4,60.1666666667,Non-working Hours,Rel. Humidity [%]
1332,Zone 4,59.5555555556,Non-working Hours,Rel. Humidity [%]
1333,Zone 4,59.0,Non-working Hours,Rel. Humidity [%]
1334,Zone 4,58.8888888889,Non-working Hours,Rel. Humidity [%]
1335,Zone 4,58.6666666667,Non-working Hours,Rel. Humidity [%]
1336,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1337,Zone 4,57.8333333333,Non-working Hours,Rel. Humidity [%]
1312,Zone 4,69.2222222222,Non-working Hours,Rel. Humidity [%]
1362,Zone 4,62.0,Non-working Hours,Rel. Humidity [%]
1338,Zone 4,57.7777777778,Non-working Hours,Rel. Humidity [%]
795,Zone 4,73.6666666667,Non-working Hours,Rel. Humidity [%]
1363,Zone 4,62.2222222222,Non-working Hours,Rel. Humidity [%]
1342,Zone 4,57.3333333333,Non-working Hours,Rel. Humidity [%]
1343,Zone 4,57.0,Non-working Hours,Rel. Humidity [%]
1344,Zone 4,56.5555555555,Non-working Hours,Rel. Humidity [%]
1345,Zone 4,56.0,Non-working Hours,Rel. Humidity [%]
1346,Zone 4,56.3333333333,Non-working Hours,Rel. Humidity [%]
1347,Zone 4,56.6666666667,Non-working Hours,Rel. Humidity [%]
1348,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1349,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1341,Zone 4,57.5,Non-working Hours,Rel. Humidity [%]
1350,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1352,Zone 4,62.0,Non-working Hours,Rel. Humidity [%]
1353,Zone 4,62.0,Non-working Hours,Rel. Humidity [%]
1354,Zone 4,62.0,Non-working Hours,Rel. Humidity [%]
1355,Zone 4,62.0,Non-working Hours,Rel. Humidity [%]
1356,Zone 4,62.0,Non-working Hours,Rel. Humidity [%]
1357,Zone 4,62.0,Non-working Hours,Rel. Humidity [%]
1358,Zone 4,62.0,Non-working Hours,Rel. Humidity [%]
1359,Zone 4,62.0,Non-working Hours,Rel. Humidity [%]
1360,Zone 4,62.0,Non-working Hours,Rel. Humidity [%]
1351,Zone 4,61.8888888889,Non-working Hours,Rel. Humidity [%]
1364,Zone 4,62.3333333333,Non-working Hours,Rel. Humidity [%]
1366,Zone 4,62.5,Non-working Hours,Rel. Humidity [%]
1387,Zone 4,63.6666666667,Non-working Hours,Rel. Humidity [%]
1365,Zone 4,62.3333333333,Non-working Hours,Rel. Humidity [%]
1367,Zone 4,62.6666666667,Non-working Hours,Rel. Humidity [%]
1368,Zone 4,62.6666666667,Non-working Hours,Rel. Humidity [%]
1369,Zone 4,62.6666666667,Non-working Hours,Rel. Humidity [%]
1370,Zone 4,62.6666666667,Non-working Hours,Rel. Humidity [%]
1371,Zone 4,62.6666666667,Non-working Hours,Rel. Humidity [%]
1372,Zone 4,62.6666666667,Non-working Hours,Rel. Humidity [%]
1373,Zone 4,62.6666666667,Non-working Hours,Rel. Humidity [%]
1374,Zone 4,62.6666666667,Non-working Hours,Rel. Humidity [%]
1375,Zone 4,62.8333333333,Non-working Hours,Rel. Humidity [%]
1376,Zone 4,63.0,Non-working Hours,Rel. Humidity [%]
1377,Zone 4,63.0,Non-working Hours,Rel. Humidity [%]
1378,Zone 4,63.1111111111,Non-working Hours,Rel. Humidity [%]
1379,Zone 4,63.3333333333,Non-working Hours,Rel. Humidity [%]
1380,Zone 4,63.2222222222,Non-working Hours,Rel. Humidity [%]
1381,Zone 4,63.3333333333,Non-working Hours,Rel. Humidity [%]
1382,Zone 4,63.3333333333,Non-working Hours,Rel. Humidity [%]
1383,Zone 4,63.6666666667,Non-working Hours,Rel. Humidity [%]
1384,Zone 4,63.4444444444,Non-working Hours,Rel. Humidity [%]
1385,Zone 4,63.3333333333,Non-working Hours,Rel. Humidity [%]
1386,Zone 4,63.3333333333,Non-working Hours,Rel. Humidity [%]
1340,Zone 4,57.6666666666,Non-working Hours,Rel. Humidity [%]
1458,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1261,Zone 4,58.0,Non-working Hours,Rel. Humidity [%]
1388,Zone 4,63.6666666667,Non-working Hours,Rel. Humidity [%]
1416,Zone 4,64.3333333333,Non-working Hours,Rel. Humidity [%]
1414,Zone 4,64.3333333333,Non-working Hours,Rel. Humidity [%]
1487,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1413,Zone 4,64.3333333333,Non-working Hours,Rel. Humidity [%]
1392,Zone 4,63.6666666667,Non-working Hours,Rel. Humidity [%]
1393,Zone 4,63.6666666667,Non-working Hours,Rel. Humidity [%]
1394,Zone 4,63.6666666667,Non-working Hours,Rel. Humidity [%]
1395,Zone 4,63.6666666667,Non-working Hours,Rel. Humidity [%]
1396,Zone 4,63.6666666667,Non-working Hours,Rel. Humidity [%]
1437,Zone 4,65.0,Non-working Hours,Rel. Humidity [%]
1397,Zone 4,63.6666666667,Non-working Hours,Rel. Humidity [%]
1399,Zone 4,63.6666666667,Non-working Hours,Rel. Humidity [%]
1400,Zone 4,63.7777777778,Non-working Hours,Rel. Humidity [%]
1401,Zone 4,64.0,Non-working Hours,Rel. Humidity [%]
1402,Zone 4,63.8888888889,Non-working Hours,Rel. Humidity [%]
1403,Zone 4,64.0,Non-working Hours,Rel. Humidity [%]
1404,Zone 4,64.0,Non-working Hours,Rel. Humidity [%]
1405,Zone 4,64.0,Non-working Hours,Rel. Humidity [%]
1406,Zone 4,64.1111111111,Non-working Hours,Rel. Humidity [%]
1407,Zone 4,64.0,Non-working Hours,Rel. Humidity [%]
1398,Zone 4,63.6666666667,Non-working Hours,Rel. Humidity [%]
1436,Zone 4,65.0,Non-working Hours,Rel. Humidity [%]
1435,Zone 4,65.0,Non-working Hours,Rel. Humidity [%]
1434,Zone 4,65.0,Non-working Hours,Rel. Humidity [%]
1490,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1488,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1391,Zone 4,63.6666666667,Non-working Hours,Rel. Humidity [%]
1415,Zone 4,64.3333333333,Non-working Hours,Rel. Humidity [%]
1417,Zone 4,64.3333333333,Non-working Hours,Rel. Humidity [%]
1418,Zone 4,64.3333333333,Non-working Hours,Rel. Humidity [%]
1419,Zone 4,64.3333333333,Non-working Hours,Rel. Humidity [%]
1420,Zone 4,64.3333333333,Non-working Hours,Rel. Humidity [%]
1421,Zone 4,64.3333333333,Non-working Hours,Rel. Humidity [%]
1422,Zone 4,64.3333333333,Non-working Hours,Rel. Humidity [%]
1423,Zone 4,64.3333333333,Non-working Hours,Rel. Humidity [%]
1424,Zone 4,64.3333333333,Non-working Hours,Rel. Humidity [%]
1425,Zone 4,64.3333333333,Non-working Hours,Rel. Humidity [%]
1426,Zone 4,64.7777777778,Non-working Hours,Rel. Humidity [%]
1427,Zone 4,65.0,Non-working Hours,Rel. Humidity [%]
1428,Zone 4,65.0,Non-working Hours,Rel. Humidity [%]
1429,Zone 4,65.0,Non-working Hours,Rel. Humidity [%]
1430,Zone 4,65.0,Non-working Hours,Rel. Humidity [%]
1431,Zone 4,65.0,Non-working Hours,Rel. Humidity [%]
1432,Zone 4,65.0,Non-working Hours,Rel. Humidity [%]
1433,Zone 4,65.1666666667,Non-working Hours,Rel. Humidity [%]
1408,Zone 4,64.0,Non-working Hours,Rel. Humidity [%]
1560,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1409,Zone 4,64.0,Non-working Hours,Rel. Humidity [%]
1411,Zone 4,64.0,Non-working Hours,Rel. Humidity [%]
1486,Zone 4,61.4444444444,Non-working Hours,Rel. Humidity [%]
1465,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1464,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1463,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1451,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1442,Zone 4,64.6666666667,Non-working Hours,Rel. Humidity [%]
1443,Zone 4,64.3333333333,Non-working Hours,Rel. Humidity [%]
1444,Zone 4,64.0,Non-working Hours,Rel. Humidity [%]
1445,Zone 4,63.3333333333,Non-working Hours,Rel. Humidity [%]
1485,Zone 4,61.3333333333,Non-working Hours,Rel. Humidity [%]
1446,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1448,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1449,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1450,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1452,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1462,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1453,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1454,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1455,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1456,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1447,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1484,Zone 4,61.0,Non-working Hours,Rel. Humidity [%]
1483,Zone 4,61.0,Non-working Hours,Rel. Humidity [%]
1482,Zone 4,61.0,Non-working Hours,Rel. Humidity [%]
1412,Zone 4,64.2222222222,Non-working Hours,Rel. Humidity [%]
1438,Zone 4,64.8888888889,Non-working Hours,Rel. Humidity [%]
1439,Zone 4,64.6666666667,Non-working Hours,Rel. Humidity [%]
1440,Zone 4,64.6666666667,Non-working Hours,Rel. Humidity [%]
1441,Zone 4,64.6666666667,Non-working Hours,Rel. Humidity [%]
1466,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1467,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1468,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1469,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1470,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1471,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1472,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1473,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1474,Zone 4,60.6666666667,Non-working Hours,Rel. Humidity [%]
1475,Zone 4,60.8333333333,Non-working Hours,Rel. Humidity [%]
1476,Zone 4,61.0,Non-working Hours,Rel. Humidity [%]
1477,Zone 4,61.0,Non-working Hours,Rel. Humidity [%]
1478,Zone 4,60.8888888889,Non-working Hours,Rel. Humidity [%]
1479,Zone 4,60.8333333333,Non-working Hours,Rel. Humidity [%]
1480,Zone 4,61.0,Non-working Hours,Rel. Humidity [%]
1481,Zone 4,61.1666666667,Non-working Hours,Rel. Humidity [%]
1410,Zone 4,64.0,Non-working Hours,Rel. Humidity [%]
1262,Zone 4,58.3333333333,Non-working Hours,Rel. Humidity [%]
1559,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1557,Zone 4,59.6666666667,Non-working Hours,Rel. Humidity [%]
1513,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1489,Zone 4,61.5,Non-working Hours,Rel. Humidity [%]
1512,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1491,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1492,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1493,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1494,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1495,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1496,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1515,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1497,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1499,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1500,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1501,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
1502,Zone 4,61.6666666667,Non-working Hours,Rel. Humidity [%]
