,DOAS1,DOAS3,DOAS4
2017-02-13 07:40:00,-0.0199999995529,70.7500038147,42.0199985504
2017-02-13 07:45:00,-0.0266666660706,73.4500007629,41.8266652425
2017-02-13 07:50:00,-0.0199999995529,90.3500022888,43.419998169
2017-02-13 07:55:00,-0.0266666660706,104.16666921,42.8133328756
2017-02-13 08:00:00,151.580001831,101.525001526,43.8199996948
2017-02-13 08:05:00,153.493331909,69.2166697184,43.7066663106
2017-02-13 08:10:00,151.680000305,42.6750011444,39.4399986267
2017-02-13 08:15:00,150.866658529,37.7000007629,39.7066663106
2017-02-13 08:20:00,147.879997253,32.9500007629,39.6399993897
2017-02-13 08:25:00,148.466664632,30.7666670482,39.7999992371
2017-02-13 08:30:00,148.259994506,33.2500009537,38.3999996185
2017-02-13 08:35:00,149.399998983,31.0000006358,48.1866658529
2017-02-13 08:40:00,149.860000611,33.4500007629,67.6599979401
2017-02-13 08:45:00,149.279993693,32.0333328247,94.0933303832
2017-02-13 08:50:00,149.0,36.4750022888,123.020000458
2017-02-13 08:55:00,149.0,69.8000017802,133.919998169
2017-02-13 09:00:00,48.859998703,114.125,136.199996948
2017-02-13 09:05:00,47.5866648356,119.050000509,137.15999349
2017-02-13 09:10:00,48.5799980164,116.575000763,135.519996643
2017-02-13 09:15:00,49.5066655477,117.350001017,137.626668294
2017-02-13 09:20:00,49.1399993897,116.375,136.839996338
2017-02-13 09:25:00,49.4799982707,117.016667684,138.306666056
2017-02-13 09:30:00,49.5599975586,115.849998474,136.099998474
2017-02-13 09:35:00,49.1199989319,115.766667684,136.506657918
2017-02-13 09:40:00,49.1000003815,115.450000763,139.739997864
2017-02-13 09:45:00,50.2533315023,117.666666667,138.36000061
2017-02-13 09:50:00,49.1399993897,117.924999237,138.859992981
2017-02-13 09:55:00,49.9066645304,115.716667175,139.253326416
2017-02-13 10:00:00,49.6799983978,119.625003815,139.239997863
2017-02-13 10:05:00,50.3599993388,111.300000509,140.013331095
2017-02-13 10:10:00,49.8799991608,112.825000763,141.019996643
2017-02-13 10:15:00,49.906665802,110.983337403,140.119995117
2017-02-13 10:20:00,50.5199985504,116.500003815,143.5
2017-02-13 10:25:00,50.5600001017,115.183334351,139.439997355
2017-02-13 10:30:00,50.9599990845,117.900001526,140.979995728
2017-02-13 10:35:00,50.4399998983,114.050000509,138.279993693
2017-02-13 10:40:00,50.3400001526,120.850002289,141.579994202
2017-02-13 10:45:00,50.7199986776,122.650001526,139.399998983
2017-02-13 10:50:00,51.0999984741,118.25,138.180000305
2017-02-13 10:55:00,50.1199989319,121.250002543,141.42666626
2017-02-13 11:00:00,49.9599990845,116.275001526,137.839996337
2017-02-13 11:05:00,51.0666643778,116.766667684,139.359995524
2017-02-13 11:10:00,51.419998169,118.000003815,140.639999389
2017-02-13 11:15:00,52.7066650391,116.983334859,139.906661987
2017-02-13 11:20:00,51.3199996948,116.825000763,142.260002136
2017-02-13 11:25:00,50.6399993897,118.016670227,139.359995524
2017-02-13 11:30:00,49.7999992371,105.600002289,137.580001831
2017-02-13 11:35:00,50.0133310954,117.5,139.813329061
2017-02-13 11:40:00,51.1799983978,109.25,139.919998169
2017-02-13 11:45:00,50.9466641744,116.600001017,139.853332519
2017-02-13 11:50:00,50.0199985504,115.800003052,139.679992676
2017-02-13 11:55:00,50.906665802,119.683334351,139.159998576
2017-02-13 12:00:00,50.3799972534,115.325000763,139.800003051
2017-02-13 12:05:00,49.7599995931,117.800003052,139.466659546
2017-02-13 12:10:00,50.6199989319,118.275001526,141.919990539
2017-02-13 12:15:00,49.8133328756,116.833333333,140.759999593
2017-02-13 12:20:00,48.7599983215,118.225002289,138.559997559
2017-02-13 12:25:00,49.7399978638,117.825000763,142.379997253
2017-02-13 12:30:00,49.5999984741,116.800003052,140.27999115
2017-02-13 12:35:00,50.1999994914,117.766670227,142.306666056
2017-02-13 12:40:00,50.8400001526,114.349998474,136.720001221
2017-02-13 12:45:00,50.866666158,118.333333333,140.439997355
2017-02-13 12:50:00,50.4399986267,118.950000763,139.440002441
2017-02-13 12:55:00,50.7599995931,111.233337403,139.57333374
2017-02-13 13:00:00,51.5399990082,110.000003815,141.419998169
2017-02-13 13:05:00,49.6666653951,115.066668193,138.63999939
2017-02-13 13:10:00,51.4599971771,115.975002289,140.639999389
2017-02-13 13:15:00,49.5466664632,119.66666921,140.66666158
2017-02-13 13:20:00,48.9200000763,117.075004578,140.299995422
2017-02-13 13:25:00,49.2533315023,118.250002543,138.413330078
2017-02-13 13:30:00,51.7399978638,115.425003052,139.540000916
2017-02-13 13:35:00,49.9599978129,118.583335877,140.666661581
2017-02-13 13:40:00,49.5999984741,119.5,140.77999878
2017-02-13 13:45:00,49.6266644796,118.000002543,139.479995728
2017-02-13 13:50:00,49.5599994659,117.150001526,138.63999939
2017-02-13 13:55:00,49.6666653951,113.383333842,138.173329671
2017-02-13 14:00:00,52.1799983978,113.125,138.159996033
2017-02-13 14:05:00,50.706665039,117.816668193,139.826665243
2017-02-13 14:10:00,50.6000003815,116.375003815,139.359992981
2017-02-13 14:15:00,50.3466644287,115.016667684,138.893330892
2017-02-13 14:20:00,52.1599998475,120.125,140.019996643
2017-02-13 14:25:00,51.2933324178,116.666666667,138.826665242
2017-02-13 14:30:00,51.7799987793,113.925003052,138.580001831
2017-02-13 14:35:00,50.8666648865,116.283335368,139.813329061
2017-02-13 14:40:00,50.1799983978,115.900001526,141.239997863
2017-02-13 14:45:00,50.5733324687,116.933336894,138.213328044
2017-02-13 14:50:00,51.6199989319,118.475002289,139.179992676
2017-02-13 14:55:00,52.4933319092,117.233334859,140.133331299
2017-02-13 15:00:00,49.7399997711,117.950000763,141.13999939
2017-02-13 15:05:00,50.2133318583,117.366668701,137.866663615
2017-02-13 15:10:00,51.7199993134,115.375003815,140.159996033
2017-02-13 15:15:00,50.5999984741,117.250002543,140.973332723
2017-02-13 15:20:00,50.4999980927,114.924999237,142.019996643
2017-02-13 15:25:00,51.0933329264,117.683336894,139.973332723
2017-02-13 15:30:00,50.2199993134,118.575000763,137.49999237
2017-02-13 15:35:00,50.8266639709,112.833335877,139.799997965
2017-02-13 15:40:00,48.4799995422,114.724998474,140.379997253
2017-02-13 15:45:00,50.2533327738,117.650001526,139.866663615
2017-02-13 15:50:00,50.2199993134,117.650001526,141.63999176
2017-02-13 15:55:00,49.8533337911,116.683331807,138.906661987
2017-02-13 16:00:00,49.0,114.200000763,139.039993286
2017-02-13 16:05:00,49.9466654459,113.466667175,139.600001017
2017-02-13 16:10:00,50.5199985504,118.700004578,137.439994812
2017-02-13 16:15:00,51.013332367,109.666666667,139.66666158
2017-02-13 16:20:00,51.3199996948,116.375,140.159996032
2017-02-13 16:25:00,50.2533327738,115.400001526,138.466659546
2017-02-13 16:30:00,49.7999992371,119.174999237,138.979995728
2017-02-13 16:35:00,49.3733329773,114.316668193,138.773330688
2017-02-13 16:40:00,49.5799980164,98.7250022888,139.959999084
2017-02-13 16:45:00,49.839998881,116.616668701,137.933329264
2017-02-13 16:50:00,51.1000003815,114.850002289,139.559997559
2017-02-13 16:55:00,49.1733322143,114.900001526,139.759994507
2017-02-13 17:00:00,50.1399974823,117.125,139.260002136
2017-02-13 17:05:00,51.746664683,114.950002035,139.173329671
2017-02-13 17:10:00,51.1799983978,117.650001526,140.919998169
2017-02-13 17:15:00,50.0933316549,117.533335368,139.42666626
2017-02-13 17:20:00,49.9599990845,118.150001526,136.0
2017-02-13 17:25:00,49.7599983215,114.150001526,139.199996948
2017-02-13 17:30:00,50.359998703,118.050003052,140.959991455
2017-02-13 17:35:00,50.0266660055,118.450002035,140.759999593
2017-02-13 17:40:00,49.859998703,116.925003052,139.400001526
2017-02-13 17:45:00,49.973332723,119.66666921,139.466664632
2017-02-13 17:50:00,49.1399993897,113.400001526,141.539993286
2017-02-13 17:55:00,50.5866661072,118.083335877,139.039998373
2017-02-13 18:00:00,0.0,-0.0500000007451,0.0
2017-02-13 18:05:00,0.0,-0.10000000149,-0.0399999991059
2017-02-13 18:10:00,-0.0199999995529,-0.0750000011176,-0.0399999991059
2017-02-13 18:15:00,0.0,-0.0666666676601,-0.0399999991059
2017-02-13 18:20:00,0.0,-0.0500000007451,-0.0399999991059
2017-02-13 18:25:00,-0.0133333330353,-0.0666666676601,-0.0399999991059
2017-02-13 18:30:00,0.0,-0.0500000007451,0.0
2017-02-13 18:35:00,0.0,-0.0666666676601,-0.0399999991059
2017-02-13 18:40:00,-0.0199999995529,-0.0750000011176,-0.0199999995529
2017-02-13 18:45:00,0.0,-0.0666666676601,-0.0399999991059
2017-02-13 18:50:00,0.0,-0.0500000007451,-0.0199999995529
2017-02-13 18:55:00,-0.0133333330353,-0.0666666676601,-0.0399999991059
2017-02-13 19:00:00,0.0,-0.0500000007451,-0.0399999991059
2017-02-13 19:05:00,-0.0266666660706,-0.0666666676601,-0.0266666660706
2017-02-13 19:10:00,-0.0399999991059,-0.0500000007451,-0.0399999991059
2017-02-13 19:15:00,-0.0133333330353,-0.0500000007451,-0.0399999991059
2017-02-13 19:20:00,-0.0199999995529,-0.0750000011176,-0.0199999995529
2017-02-13 19:25:00,-0.0133333330353,-0.0500000007451,-0.0266666660706
2017-02-13 19:30:00,-0.0199999995529,-0.0500000007451,-0.0399999991059
2017-02-13 19:35:00,0.0,-0.0500000007451,-0.0399999991059
2017-02-13 19:40:00,0.0,-0.0500000007451,-0.0199999995529
2017-02-13 19:45:00,-0.0133333330353,-0.0500000007451,-0.0399999991059
2017-02-13 19:50:00,0.0,-0.0500000007451,-0.0399999991059
2017-02-13 19:55:00,0.0,-0.0500000007451,0.0
2017-02-13 20:00:00,0.0,-0.0500000007451,-0.0399999991059
2017-02-13 20:05:00,0.0,-0.0500000007451,-0.0399999991059
2017-02-13 20:10:00,-0.0199999995529,-0.0500000007451,-0.0199999995529
2017-02-13 20:15:00,-0.0266666660706,-0.0666666676601,-0.0133333330353
2017-02-13 20:20:00,0.0,-0.0750000011176,0.0
2017-02-13 20:25:00,0.0,-0.0500000007451,-0.0266666660706
2017-02-13 20:30:00,0.0,-0.0500000007451,-0.0399999991059
2017-02-13 20:35:00,-0.0266666660706,-0.083333334575,-0.0266666660706
2017-02-13 20:40:00,0.0,-0.0500000007451,-0.0199999995529
2017-02-13 20:45:00,-0.0133333330353,-0.0666666676601,0.0
2017-02-13 20:50:00,0.0,-0.0750000011176,-0.0399999991059
2017-02-13 20:55:00,0.0,-0.0500000007451,-0.0133333330353
2017-02-13 21:00:00,0.0,-0.10000000149,-0.0399999991059
2017-02-13 21:05:00,-0.0266666660706,-0.0500000007451,-0.0133333330353
2017-02-13 21:10:00,0.0,-0.0750000011176,0.0
2017-02-13 21:15:00,-0.0266666660706,-0.10000000149,-0.0533333321413
2017-02-13 21:20:00,0.0,-0.10000000149,-0.0399999991059
2017-02-13 21:25:00,-0.0133333330353,-0.083333334575,-0.0266666660706
2017-02-13 21:30:00,0.0,-0.10000000149,-0.0199999995529
2017-02-13 21:35:00,-0.0133333330353,-0.050000000745,-0.0266666660706
2017-02-13 21:40:00,0.0,-0.0750000011176,0.0
2017-02-13 21:45:00,0.0,-0.10000000149,0.0
2017-02-13 21:50:00,0.0,-0.050000000745,-0.0199999995529
2017-02-13 21:55:00,-0.0266666660706,-0.0666666676601,-0.0399999991059
2017-02-13 22:00:00,-0.0199999995529,-0.10000000149,-0.0399999991059
2017-02-13 22:05:00,-0.0266666660706,-0.083333334575,-0.0133333330353
2017-02-13 22:10:00,-0.0199999995529,-0.10000000149,-0.0399999991059
2017-02-13 22:15:00,-0.0133333330353,-0.083333334575,-0.0399999991059
2017-02-13 22:20:00,-0.0199999995529,-0.0750000011176,-0.0399999991059
2017-02-13 22:25:00,0.0,-0.0750000011176,-0.0399999991059
2017-02-13 22:30:00,0.0,-0.0750000011176,-0.0199999995529
2017-02-13 22:35:00,-0.0133333330353,-0.0666666676601,-0.0266666660706
2017-02-13 22:40:00,0.0,-0.0750000011176,-0.0399999991059
2017-02-13 22:45:00,-0.0199999995529,-0.050000000745,-0.0399999991059
2017-02-13 22:50:00,-0.0199999995529,-0.10000000149,-0.0399999991059
2017-02-13 22:55:00,-0.0133333330353,-0.0666666676601,-0.0266666660706
2017-02-13 23:00:00,-0.0399999991059,-0.0500000007451,0.0
2017-02-13 23:05:00,-0.0266666660706,-0.0666666676601,-0.0399999991059
2017-02-13 23:10:00,0.0,-0.0500000007451,-0.0399999991059
2017-02-13 23:15:00,-0.0266666660706,-0.10000000149,-0.0399999991059
2017-02-13 23:20:00,-0.0199999995529,-0.0500000007451,-0.0399999991059
2017-02-13 23:25:00,0.0,-0.0500000007451,-0.0399999991059
2017-02-13 23:30:00,-0.0199999995529,-0.0500000007451,-0.0399999991059
2017-02-13 23:35:00,-0.0133333330353,-0.0500000007451,-0.0266666660706
2017-02-13 23:40:00,-0.0199999995529,-0.0500000007451,-0.0399999991059
2017-02-13 23:45:00,-0.0266666660706,-0.0666666676601,-0.0266666660706
2017-02-13 23:50:00,-0.0399999991059,-0.0750000011176,-0.0199999995529
2017-02-13 23:55:00,-0.0133333330353,-0.0500000007451,-0.0266666660706
2017-02-14 00:00:00,-0.0199999995529,-0.0500000007451,-0.0199999995529
2017-02-14 00:05:00,-0.0133333330353,-0.0500000007451,-0.0266666660706
2017-02-14 00:10:00,-0.0199999995529,-0.0750000011176,-0.0199999995529
2017-02-14 00:15:00,0.0,-0.050000000745,-0.0266666660706
2017-02-14 00:20:00,-0.0399999991059,-0.0500000007451,-0.0199999995529
2017-02-14 00:25:00,-0.0266666660706,-0.0666666676601,-0.0133333330353
2017-02-14 00:30:00,-0.0199999995529,-0.0500000007451,-0.0199999995529
2017-02-14 00:35:00,-0.0133333330353,-0.0500000007451,-0.0399999991059
2017-02-14 00:40:00,0.0,-0.0500000007451,-0.0599999986589
2017-02-14 00:45:00,-0.0266666660706,-0.0500000007451,-0.0266666660706
2017-02-14 00:50:00,-0.0199999995529,-0.0750000011176,-0.0199999995529
2017-02-14 00:55:00,0.0,-0.0500000007451,-0.0266666660706
2017-02-14 01:00:00,-0.0199999995529,-0.0500000007451,0.0
2017-02-14 01:05:00,0.0,-0.0500000007451,-0.0133333330353
2017-02-14 01:10:00,0.0,-0.0500000007451,-0.0199999995529
2017-02-14 01:15:00,0.0,-0.0500000007451,-0.0266666660706
2017-02-14 01:20:00,0.0,-0.0500000007451,-0.0199999995529
2017-02-14 01:25:00,0.0,-0.0500000007451,-0.0133333330353
2017-02-14 01:30:00,0.0,-0.0500000007451,-0.0199999995529
2017-02-14 01:35:00,-0.0266666660706,-0.0666666676601,-0.0399999991059
2017-02-14 01:40:00,0.0,-0.0500000007451,-0.0399999991059
2017-02-14 01:45:00,0.0,-0.0500000007451,-0.0399999991059
2017-02-14 01:50:00,-0.0199999995529,-0.0750000011176,0.0
2017-02-14 01:55:00,0.0,-0.0666666676601,-0.0133333330353
2017-02-14 02:00:00,-0.0199999995529,-0.0500000007451,-0.0199999995529
2017-02-14 02:05:00,-0.0133333330353,-0.0500000007451,-0.0399999991059
2017-02-14 02:10:00,0.0,-0.0500000007451,-0.0399999991059
2017-02-14 02:15:00,-0.0266666660706,-0.0500000007451,-0.0399999991059
2017-02-14 02:20:00,0.0,-0.0500000007451,-0.0399999991059
2017-02-14 02:25:00,0.0,-0.0500000007451,-0.0266666660706
2017-02-14 02:30:00,0.0,-0.0500000007451,-0.0399999991059
2017-02-14 02:35:00,-0.0133333330353,-0.0666666676601,-0.0133333330353
2017-02-14 02:40:00,0.0,-0.0500000007451,0.0
2017-02-14 02:45:00,-0.0266666660706,-0.0500000007451,-0.0266666660706
2017-02-14 02:50:00,-0.0199999995529,-0.0750000011176,-0.0199999995529
2017-02-14 02:55:00,-0.0133333330353,-0.0500000007451,-0.0133333330353
2017-02-14 03:00:00,-0.0199999995529,-0.0500000007451,-0.0399999991059
2017-02-14 03:05:00,0.0,-0.0500000007451,-0.0533333321412
2017-02-14 03:10:00,-0.0199999995529,-0.0500000007451,-0.0199999995529
2017-02-14 03:15:00,0.0,-0.0666666676601,-0.0266666660706
2017-02-14 03:20:00,-0.0399999991059,-0.0500000007451,-0.0199999995529
2017-02-14 03:25:00,-0.0266666660706,115.183334351,0.0
2017-02-14 03:30:00,0.0,114.224998474,-0.0199999995529
2017-02-14 03:35:00,0.0,120.133336385,-0.0266666660706
2017-02-14 03:40:00,0.0,121.325000763,-0.0199999995529
2017-02-14 03:45:00,-0.0133333330353,108.683331807,-0.0133333330353
2017-02-14 03:50:00,0.0,112.650001526,-0.0399999991059
2017-02-14 03:55:00,-0.0133333330353,118.216669719,99.5999987796
2017-02-14 04:00:00,0.0,114.650001526,142.63999939
2017-02-14 04:05:00,0.0,117.633333842,142.21333313
2017-02-14 04:10:00,-0.0199999995529,111.775001526,141.660003662
2017-02-14 04:15:00,0.0,118.666666667,142.09332784
2017-02-14 04:20:00,-0.0199999995529,121.700000763,141.919998169
2017-02-14 04:25:00,-0.0266666660706,114.366666158,139.746663411
2017-02-14 04:30:00,0.0,118.625,140.479995728
2017-02-14 04:35:00,-0.0133333330353,115.933334351,137.146662394
2017-02-14 04:40:00,-0.0199999995529,116.450000763,138.339996338
2017-02-14 04:45:00,-0.0133333330353,116.016667684,137.719996134
2017-02-14 04:50:00,0.0,112.975002289,138.119995117
2017-02-14 04:55:00,-0.0266666660706,118.883336385,139.746663411
2017-02-14 05:00:00,-0.0399999991059,118.049999237,136.540000916
2017-02-14 05:05:00,-0.0133333330353,119.050000509,139.199996948
2017-02-14 05:10:00,-0.0199999995529,109.0,138.559997559
2017-02-14 05:15:00,0.0,118.083335877,138.773330688
2017-02-14 05:20:00,0.0,115.825000763,137.299995422
2017-02-14 05:25:00,0.0,119.600001017,138.133336385
2017-02-14 05:30:00,0.0,114.800003052,138.559997559
2017-02-14 05:35:00,0.0,121.883333842,137.559997559
2017-02-14 05:40:00,0.0,112.349998474,136.900001526
2017-02-14 05:45:00,-0.0133333330353,116.550003052,137.399993896
2017-02-14 05:50:00,-0.0199999995529,118.825004578,135.819999694
2017-02-14 05:55:00,0.0,118.16666921,135.506668091
2017-02-14 06:00:00,0.0,117.225002289,136.27999878
2017-02-14 06:05:00,0.0,117.550000509,136.626663208
2017-02-14 06:10:00,0.0,120.049999237,137.760002136
2017-02-14 06:15:00,0.0,116.366668701,135.173329671
2017-02-14 06:20:00,-0.0199999995529,119.875,138.659996033
2017-02-14 06:25:00,-0.0133333330353,116.900001526,135.57333374
2017-02-14 06:30:00,0.0,119.300003052,136.839996338
2017-02-14 06:35:00,0.0,117.800000509,138.546666463
2017-02-14 06:40:00,0.0,113.950000763,136.619995117
2017-02-14 06:45:00,0.0,110.733334859,137.439997355
2017-02-14 06:50:00,0.0,118.625003815,136.459991455
2017-02-14 06:55:00,0.0,118.91666921,137.346669515
2017-02-14 07:00:00,0.0,33.875,40.8999996185
2017-02-14 07:05:00,-0.0133333330353,37.2166671753,46.9199994405
2017-02-14 07:10:00,0.0,33.75,45.0199985504
2017-02-14 07:15:00,0.0,36.933333079,46.0666656494
2017-02-14 07:20:00,0.0,34.0,47.2999992371
2017-02-14 07:25:00,-0.0133333330353,36.7500012715,47.1999994914
2017-02-14 07:30:00,0.0,36.5250015259,45.5599994659
2017-02-14 07:35:00,0.0,35.3000005086,47.5066655477
2017-02-14 07:40:00,0.0,35.4250011444,46.1599998474
2017-02-14 07:45:00,0.0,35.0833346049,45.5733324686
2017-02-14 07:50:00,0.0,36.8999996185,45.1599998474
2017-02-14 07:55:00,0.0,35.9833348592,43.0666656494
2017-02-14 08:00:00,152.819999694,35.125,46.3400001526
2017-02-14 08:05:00,154.573328654,33.3500010173,44.9866663615
2017-02-14 08:10:00,148.980003356,33.9500007629,44.5
2017-02-14 08:15:00,150.386662801,31.8500003815,44.2533327739
2017-02-14 08:20:00,149.379997253,31.8000011444,42.6599998474
2017-02-14 08:25:00,148.479995728,32.133333842,43.2399991353
2017-02-14 08:30:00,147.619995117,33.7750015259,42.7800006866
2017-02-14 08:35:00,150.0,31.8499997457,43.9066645305
2017-02-14 08:40:00,148.699996949,34.1500015259,45.3999996185
2017-02-14 08:45:00,150.013331095,31.2166671753,46.6933326721
2017-02-14 08:50:00,148.800003051,35.125,78.3399963379
2017-02-14 08:55:00,148.94666036,32.5333334605,110.213328044
2017-02-14 09:00:00,50.359998703,33.2750015259,132.979999542
2017-02-14 09:05:00,49.879998525,33.1500015259,137.42666626
2017-02-14 09:10:00,51.719997406,32.0250015259,139.36000061
2017-02-14 09:15:00,49.3733317057,31.566666921,137.613332113
2017-02-14 09:20:00,49.5,32.6500005722,139.539993286
2017-02-14 09:25:00,51.0133323669,33.5666681925,138.586664836
2017-02-14 09:30:00,50.1999988556,33.6500015259,138.239997864
2017-02-14 09:35:00,49.2399991353,33.6000010172,138.66666158
2017-02-14 09:40:00,49.5199985504,32.4500007629,141.919998169
2017-02-14 09:45:00,50.1066640218,32.0833339691,137.986663818
2017-02-14 09:50:00,49.719997406,30.6500005722,140.619995117
2017-02-14 09:55:00,49.866666158,33.9166679382,140.386662801
2017-02-14 10:00:00,50.1599998474,31.3750009537,138.239997864
2017-02-14 10:05:00,50.8799997966,34.6833343506,139.279993693
2017-02-14 10:10:00,52.859998703,34.3999996185,137.0
2017-02-14 10:15:00,50.2800000509,32.2166671753,138.186660767
2017-02-14 10:20:00,50.359998703,34.7999992371,138.259994507
2017-02-14 10:25:00,51.6399981181,32.2166678111,139.413330078
2017-02-14 10:30:00,51.1399993897,34.1500015259,137.279998779
2017-02-14 10:35:00,51.5999997457,30.5500005086,139.426661174
2017-02-14 10:40:00,50.2199993134,30.8250007629,139.480003356
2017-02-14 10:45:00,51.746664683,32.1166674296,139.279993693
2017-02-14 10:50:00,52.1599998474,43.1500015259,138.659996032
2017-02-14 10:55:00,51.2266642252,55.4833335876,139.706665039
2017-02-14 11:00:00,50.0799980164,73.7500038147,138.940002441
2017-02-14 11:05:00,50.5599975586,101.350001017,138.45332845
2017-02-14 11:10:00,50.2999992371,117.575004578,138.299995422
2017-02-14 11:15:00,49.813331604,117.100001017,140.013331095
2017-02-14 11:20:00,50.9799995422,117.700000763,138.979995728
2017-02-14 11:25:00,50.9199981689,116.650001526,139.853332519
2017-02-14 11:30:00,51.219997406,116.175003052,139.059997559
2017-02-14 11:35:00,50.2400004069,118.766670227,140.733332316
2017-02-14 11:40:00,50.6800003052,119.725002289,140.899993897
2017-02-14 11:45:00,51.5066655477,117.483334859,139.746663412
2017-02-14 11:50:00,50.5599994659,118.450000763,140.239997864
2017-02-14 11:55:00,50.933333079,118.200002035,142.5199941
2017-02-14 12:00:00,52.5799980164,120.200000763,139.720001221
2017-02-14 12:05:00,51.5199979147,116.616668701,140.333328247
2017-02-14 12:10:00,50.5799980164,117.5,137.679992676
2017-02-14 12:15:00,50.6933326721,116.266665141,140.333328247
2017-02-14 12:20:00,50.8799991608,110.100002289,140.99999237
2017-02-14 12:25:00,51.3333320618,120.800000509,140.746663411
2017-02-14 12:30:00,53.5399990082,118.375,139.5
2017-02-14 12:35:00,50.0799980163,118.183334351,140.373331706
2017-02-14 12:40:00,50.6999988556,117.325000763,140.699996949
2017-02-14 12:45:00,52.013332367,115.883336385,138.919993083
2017-02-14 12:50:00,49.4799976349,114.550003052,141.319992066
2017-02-14 12:55:00,50.5066655477,116.050003052,139.186660767
2017-02-14 13:00:00,51.0999984741,119.850002289,137.739997863
2017-02-14 13:05:00,49.7333323161,117.300000509,141.119995117
2017-02-14 13:10:00,49.3199996948,118.600002289,140.579994201
2017-02-14 13:15:00,50.4666646322,116.583333333,139.933329264
2017-02-14 13:20:00,49.5399990082,116.425003052,139.759994506
2017-02-14 13:25:00,50.1999994914,112.833333333,141.026662191
2017-02-14 13:30:00,49.5999984741,115.075000763,138.219993591
2017-02-14 13:35:00,49.8933321635,116.033335368,138.826665243
2017-02-14 13:40:00,50.359998703,119.375,138.839996338
2017-02-14 13:45:00,50.1733309428,113.566668193,141.506663005
2017-02-14 13:50:00,48.9799995422,119.600002289,139.059997559
2017-02-14 13:55:00,50.0399983724,116.550000509,139.906661988
2017-02-14 14:00:00,49.719997406,110.300003052,140.399993896
2017-02-14 14:05:00,50.5733324686,115.816668193,139.573328654
2017-02-14 14:10:00,49.6399993897,117.300003052,139.77999115
2017-02-14 14:15:00,49.8933334351,113.66666921,139.933329264
2017-02-14 14:20:00,50.0999984741,118.150001526,140.379997253
2017-02-14 14:25:00,49.4399986267,118.750002543,142.026662191
2017-02-14 14:30:00,49.4599990845,118.625003815,139.039993286
2017-02-14 14:35:00,50.813331604,116.983334859,140.293334961
2017-02-14 14:40:00,50.2399978638,115.950004578,139.339996338
2017-02-14 14:45:00,49.4666671753,118.700002035,140.699996948
2017-02-14 14:50:00,49.7799987793,119.75,
2017-02-14 14:55:00,50.2533315023,111.833335877,
2017-02-14 15:00:00,49.9199981689,113.099998474,
2017-02-14 15:05:00,50.6533317566,107.816668193,
2017-02-14 15:10:00,51.0,116.925003052,140.679992676
2017-02-14 15:15:00,52.7333323161,111.333335877,138.479995728
2017-02-14 15:20:00,50.6999988556,115.800003052,
2017-02-14 15:25:00,50.1399993897,116.400001526,138.559997559
2017-02-14 15:30:00,51.0399990082,117.299999237,
2017-02-14 15:35:00,49.5466651916,113.900001526,
2017-02-14 15:40:00,51.7999992371,116.850002289,141.119995117
2017-02-14 15:45:00,50.4666646322,117.300000509,139.440002441
2017-02-14 15:50:00,48.9599990845,116.775001526,138.959999084
2017-02-14 15:55:00,50.1733322143,116.483334859,138.959996541
2017-02-14 16:00:00,49.5,116.650001526,138.63999939
2017-02-14 16:05:00,50.1466649373,114.800000509,140.493326823
2017-02-14 16:10:00,48.9799995422,117.725002289,139.860000611
2017-02-14 16:15:00,49.0133323669,119.350001017,140.653330485
2017-02-14 16:20:00,50.359998703,117.225002289,140.5
2017-02-14 16:25:00,50.4266662597,118.816668193,140.73332723
2017-02-14 16:30:00,51.0199985504,117.150001526,140.279998779
2017-02-14 16:35:00,51.6533317566,117.933336894,140.586664836
2017-02-14 16:40:00,47.919998169,115.125003815,138.459991455
2017-02-14 16:45:00,48.8133328756,117.700002035,139.253331503
2017-02-14 16:50:00,48.5999984741,115.075004578,140.699996948
2017-02-14 16:55:00,49.6399993896,118.483334859,140.319997152
2017-02-14 17:00:00,49.0599994659,115.875,140.139999389
2017-02-14 17:05:00,50.1599998474,116.566670736,139.213328043
2017-02-14 17:10:00,49.65999794,116.575004578,139.400001526
2017-02-14 17:15:00,50.3466644287,118.233334859,140.119995117
2017-02-14 17:20:00,49.7399997711,117.875,137.019996643
2017-02-14 17:25:00,50.9599990845,119.716667175,140.826665242
2017-02-14 17:30:00,50.1399974823,117.500003815,140.5
2017-02-14 17:35:00,49.7866655986,117.150001526,139.466659546
2017-02-14 17:40:00,48.0199985504,118.050003052,137.5
2017-02-14 17:45:00,50.6533330281,113.983337403,141.653330485
2017-02-14 17:50:00,50.1199989319,118.475002289,138.440002441
2017-02-14 17:55:00,48.5999997457,113.950002035,140.080001831
2017-02-14 18:00:00,0.0,-0.0750000011176,-0.0399999991059
2017-02-14 18:05:00,0.0,-0.0500000007451,-0.0266666660706
2017-02-14 18:10:00,0.0,-0.0500000007451,-0.0399999991059
2017-02-14 18:15:00,0.0,-0.0500000007451,-0.0266666660706
2017-02-14 18:20:00,0.0,-0.0500000007451,-0.0199999995529
2017-02-14 18:25:00,-0.0133333330353,-0.0666666676601,-0.0133333330353
2017-02-14 18:30:00,-0.0399999991059,-0.10000000149,-0.0199999995529
2017-02-14 18:35:00,-0.0133333330353,-0.0500000007451,-0.0133333330353
2017-02-14 18:40:00,-0.0199999995529,-0.0750000011176,-0.0399999991059
