,Zones,Value,Occupancy Type,Unit
2369,Zone 3,520.071428571,Non-working Hours,CO2 [ppm]
2368,Zone 3,522.047619048,Non-working Hours,CO2 [ppm]
2377,Zone 3,519.357142857,Non-working Hours,CO2 [ppm]
2356,Zone 3,525.476190476,Non-working Hours,CO2 [ppm]
2367,Zone 3,522.428571429,Non-working Hours,CO2 [ppm]
2359,Zone 3,525.0,Non-working Hours,CO2 [ppm]
2360,Zone 3,524.333333333,Non-working Hours,CO2 [ppm]
2361,Zone 3,524.571428571,Non-working Hours,CO2 [ppm]
2358,Zone 3,524.952380952,Non-working Hours,CO2 [ppm]
2363,Zone 3,522.785714286,Non-working Hours,CO2 [ppm]
2364,Zone 3,524.0,Non-working Hours,CO2 [ppm]
2365,Zone 3,524.357142857,Non-working Hours,CO2 [ppm]
2366,Zone 3,523.714285714,Non-working Hours,CO2 [ppm]
2362,Zone 3,523.619047619,Non-working Hours,CO2 [ppm]
818,Zone 4,574.333333333,Non-working Hours,CO2 [ppm]
839,Zone 4,580.5,Non-working Hours,CO2 [ppm]
840,Zone 4,580.333333333,Non-working Hours,CO2 [ppm]
841,Zone 4,581.666666667,Non-working Hours,CO2 [ppm]
842,Zone 4,583.222222222,Non-working Hours,CO2 [ppm]
821,Zone 4,574.666666667,Non-working Hours,CO2 [ppm]
819,Zone 4,573.833333333,Non-working Hours,CO2 [ppm]
892,Zone 4,1072.11111111,Non-working Hours,CO2 [ppm]
797,Zone 4,569.166666667,Non-working Hours,CO2 [ppm]
803,Zone 4,566.333333333,Non-working Hours,CO2 [ppm]
799,Zone 4,570.166666667,Non-working Hours,CO2 [ppm]
800,Zone 4,570.555555556,Non-working Hours,CO2 [ppm]
801,Zone 4,571.0,Non-working Hours,CO2 [ppm]
802,Zone 4,569.666666667,Non-working Hours,CO2 [ppm]
804,Zone 4,566.666666667,Non-working Hours,CO2 [ppm]
805,Zone 4,569.166666667,Non-working Hours,CO2 [ppm]
806,Zone 4,568.666666667,Non-working Hours,CO2 [ppm]
807,Zone 4,569.166666667,Non-working Hours,CO2 [ppm]
808,Zone 4,571.111111111,Non-working Hours,CO2 [ppm]
798,Zone 4,570.444444444,Non-working Hours,CO2 [ppm]
838,Zone 4,580.444444444,Non-working Hours,CO2 [ppm]
963,Zone 4,794.0,Non-working Hours,CO2 [ppm]
836,Zone 4,579.333333333,Non-working Hours,CO2 [ppm]
867,Zone 4,1197.66666666,Non-working Hours,CO2 [ppm]
964,Zone 4,795.833333333,Non-working Hours,CO2 [ppm]
965,Zone 4,794.444444445,Non-working Hours,CO2 [ppm]
895,Zone 4,1068.83333333,Non-working Hours,CO2 [ppm]
893,Zone 4,1072.66666667,Non-working Hours,CO2 [ppm]
992,Zone 4,775.0,Non-working Hours,CO2 [ppm]
820,Zone 4,573.888888889,Non-working Hours,CO2 [ppm]
822,Zone 4,574.333333333,Non-working Hours,CO2 [ppm]
823,Zone 4,576.333333333,Non-working Hours,CO2 [ppm]
824,Zone 4,577.333333333,Non-working Hours,CO2 [ppm]
825,Zone 4,580.166666667,Non-working Hours,CO2 [ppm]
826,Zone 4,581.666666667,Non-working Hours,CO2 [ppm]
827,Zone 4,582.333333333,Non-working Hours,CO2 [ppm]
828,Zone 4,581.444444444,Non-working Hours,CO2 [ppm]
829,Zone 4,578.5,Non-working Hours,CO2 [ppm]
830,Zone 4,579.111111111,Non-working Hours,CO2 [ppm]
831,Zone 4,579.5,Non-working Hours,CO2 [ppm]
832,Zone 4,578.333333333,Non-working Hours,CO2 [ppm]
833,Zone 4,580.166666667,Non-working Hours,CO2 [ppm]
834,Zone 4,579.888888889,Non-working Hours,CO2 [ppm]
835,Zone 4,579.5,Non-working Hours,CO2 [ppm]
837,Zone 4,580.166666667,Non-working Hours,CO2 [ppm]
809,Zone 4,568.666666667,Non-working Hours,CO2 [ppm]
882,Zone 4,1135.33333333,Non-working Hours,CO2 [ppm]
811,Zone 4,571.0,Non-working Hours,CO2 [ppm]
887,Zone 4,1090.66666667,Non-working Hours,CO2 [ppm]
888,Zone 4,1088.55555556,Non-working Hours,CO2 [ppm]
889,Zone 4,1086.16666667,Non-working Hours,CO2 [ppm]
890,Zone 4,1082.66666667,Non-working Hours,CO2 [ppm]
891,Zone 4,1075.83333333,Non-working Hours,CO2 [ppm]
870,Zone 4,1184.16666667,Non-working Hours,CO2 [ppm]
869,Zone 4,1191.11111111,Non-working Hours,CO2 [ppm]
868,Zone 4,1193.16666667,Non-working Hours,CO2 [ppm]
856,Zone 4,585.777777778,Non-working Hours,CO2 [ppm]
886,Zone 4,1092.88888889,Non-working Hours,CO2 [ppm]
847,Zone 4,581.333333333,Non-working Hours,CO2 [ppm]
849,Zone 4,585.5,Non-working Hours,CO2 [ppm]
850,Zone 4,585.0,Non-working Hours,CO2 [ppm]
851,Zone 4,586.833333333,Non-working Hours,CO2 [ppm]
852,Zone 4,585.666666667,Non-working Hours,CO2 [ppm]
853,Zone 4,586.166666667,Non-working Hours,CO2 [ppm]
854,Zone 4,586.333333333,Non-working Hours,CO2 [ppm]
855,Zone 4,585.833333333,Non-working Hours,CO2 [ppm]
857,Zone 4,586.166666667,Non-working Hours,CO2 [ppm]
962,Zone 4,792.833333333,Non-working Hours,CO2 [ppm]
848,Zone 4,584.222222222,Non-working Hours,CO2 [ppm]
885,Zone 4,1095.5,Non-working Hours,CO2 [ppm]
884,Zone 4,1097.88888889,Non-working Hours,CO2 [ppm]
883,Zone 4,1101.33333333,Non-working Hours,CO2 [ppm]
812,Zone 4,571.666666666,Non-working Hours,CO2 [ppm]
813,Zone 4,570.333333333,Non-working Hours,CO2 [ppm]
814,Zone 4,572.555555556,Non-working Hours,CO2 [ppm]
815,Zone 4,573.5,Non-working Hours,CO2 [ppm]
816,Zone 4,572.888888889,Non-working Hours,CO2 [ppm]
817,Zone 4,574.0,Non-working Hours,CO2 [ppm]
843,Zone 4,582.5,Non-working Hours,CO2 [ppm]
844,Zone 4,580.444444444,Non-working Hours,CO2 [ppm]
845,Zone 4,581.5,Non-working Hours,CO2 [ppm]
846,Zone 4,582.666666667,Non-working Hours,CO2 [ppm]
871,Zone 4,1176.33333333,Non-working Hours,CO2 [ppm]
872,Zone 4,1172.66666667,Non-working Hours,CO2 [ppm]
873,Zone 4,1168.66666667,Non-working Hours,CO2 [ppm]
874,Zone 4,1162.0,Non-working Hours,CO2 [ppm]
875,Zone 4,1156.66666667,Non-working Hours,CO2 [ppm]
876,Zone 4,1153.0,Non-working Hours,CO2 [ppm]
877,Zone 4,1149.88888889,Non-working Hours,CO2 [ppm]
878,Zone 4,1148.0,Non-working Hours,CO2 [ppm]
879,Zone 4,1147.11111111,Non-working Hours,CO2 [ppm]
880,Zone 4,1144.16666667,Non-working Hours,CO2 [ppm]
881,Zone 4,1140.33333334,Non-working Hours,CO2 [ppm]
810,Zone 4,570.555555556,Non-working Hours,CO2 [ppm]
961,Zone 4,792.555555555,Non-working Hours,CO2 [ppm]
913,Zone 4,1034.5,Non-working Hours,CO2 [ppm]
959,Zone 4,792.444444444,Non-working Hours,CO2 [ppm]
939,Zone 4,950.833333333,Non-working Hours,CO2 [ppm]
940,Zone 4,946.111111111,Non-working Hours,CO2 [ppm]
941,Zone 4,941.166666667,Non-working Hours,CO2 [ppm]
920,Zone 4,1016.66666667,Non-working Hours,CO2 [ppm]
918,Zone 4,1020.0,Non-working Hours,CO2 [ppm]
894,Zone 4,1070.44444444,Non-working Hours,CO2 [ppm]
917,Zone 4,1025.5,Non-working Hours,CO2 [ppm]
896,Zone 4,1065.77777778,Non-working Hours,CO2 [ppm]
897,Zone 4,1065.0,Non-working Hours,CO2 [ppm]
938,Zone 4,954.666666667,Non-working Hours,CO2 [ppm]
898,Zone 4,1061.88888889,Non-working Hours,CO2 [ppm]
900,Zone 4,1058.88888889,Non-working Hours,CO2 [ppm]
901,Zone 4,1055.16666667,Non-working Hours,CO2 [ppm]
902,Zone 4,1056.11111111,Non-working Hours,CO2 [ppm]
903,Zone 4,1054.83333333,Non-working Hours,CO2 [ppm]
904,Zone 4,1052.77777778,Non-working Hours,CO2 [ppm]
905,Zone 4,1050.66666667,Non-working Hours,CO2 [ppm]
906,Zone 4,1049.33333333,Non-working Hours,CO2 [ppm]
907,Zone 4,1044.5,Non-working Hours,CO2 [ppm]
908,Zone 4,1042.22222222,Non-working Hours,CO2 [ppm]
899,Zone 4,1060.66666667,Non-working Hours,CO2 [ppm]
937,Zone 4,959.5,Non-working Hours,CO2 [ppm]
936,Zone 4,964.444444444,Non-working Hours,CO2 [ppm]
935,Zone 4,969.833333333,Non-working Hours,CO2 [ppm]
858,Zone 4,1231.66666667,Non-working Hours,CO2 [ppm]
1460,Zone 4,944.833333333,Non-working Hours,CO2 [ppm]
1461,Zone 4,942.0,Non-working Hours,CO2 [ppm]
1192,Zone 4,744.222222222,Non-working Hours,CO2 [ppm]
1191,Zone 4,741.5,Non-working Hours,CO2 [ppm]
1190,Zone 4,743.444444444,Non-working Hours,CO2 [ppm]
919,Zone 4,1018.33333333,Non-working Hours,CO2 [ppm]
921,Zone 4,1013.33333333,Non-working Hours,CO2 [ppm]
922,Zone 4,1007.44444444,Non-working Hours,CO2 [ppm]
923,Zone 4,1005.16666667,Non-working Hours,CO2 [ppm]
924,Zone 4,1002.11111111,Non-working Hours,CO2 [ppm]
925,Zone 4,998.166666667,Non-working Hours,CO2 [ppm]
926,Zone 4,993.888888887,Non-working Hours,CO2 [ppm]
927,Zone 4,993.833333333,Non-working Hours,CO2 [ppm]
928,Zone 4,991.444444443,Non-working Hours,CO2 [ppm]
929,Zone 4,990.5,Non-working Hours,CO2 [ppm]
930,Zone 4,989.111111112,Non-working Hours,CO2 [ppm]
931,Zone 4,988.0,Non-working Hours,CO2 [ppm]
932,Zone 4,983.333333334,Non-working Hours,CO2 [ppm]
933,Zone 4,979.5,Non-working Hours,CO2 [ppm]
934,Zone 4,976.444444445,Non-working Hours,CO2 [ppm]
909,Zone 4,1039.5,Non-working Hours,CO2 [ppm]
960,Zone 4,791.0,Non-working Hours,CO2 [ppm]
910,Zone 4,1036.33333333,Non-working Hours,CO2 [ppm]
912,Zone 4,1036.66666667,Non-working Hours,CO2 [ppm]
988,Zone 4,779.222222222,Non-working Hours,CO2 [ppm]
989,Zone 4,779.333333333,Non-working Hours,CO2 [ppm]
990,Zone 4,777.333333333,Non-working Hours,CO2 [ppm]
969,Zone 4,793.333333333,Non-working Hours,CO2 [ppm]
968,Zone 4,796.333333333,Non-working Hours,CO2 [ppm]
967,Zone 4,794.222222222,Non-working Hours,CO2 [ppm]
955,Zone 4,799.666666667,Non-working Hours,CO2 [ppm]
946,Zone 4,901.444444445,Non-working Hours,CO2 [ppm]
947,Zone 4,892.666666667,Non-working Hours,CO2 [ppm]
987,Zone 4,781.0,Non-working Hours,CO2 [ppm]
948,Zone 4,883.0,Non-working Hours,CO2 [ppm]
950,Zone 4,859.777777778,Non-working Hours,CO2 [ppm]
951,Zone 4,851.333333333,Non-working Hours,CO2 [ppm]
952,Zone 4,844.444444444,Non-working Hours,CO2 [ppm]
953,Zone 4,833.666666667,Non-working Hours,CO2 [ppm]
954,Zone 4,816.888888889,Non-working Hours,CO2 [ppm]
956,Zone 4,793.666666667,Non-working Hours,CO2 [ppm]
966,Zone 4,794.166666667,Non-working Hours,CO2 [ppm]
957,Zone 4,793.222222222,Non-working Hours,CO2 [ppm]
958,Zone 4,793.333333333,Non-working Hours,CO2 [ppm]
949,Zone 4,869.5,Non-working Hours,CO2 [ppm]
986,Zone 4,782.222222222,Non-working Hours,CO2 [ppm]
985,Zone 4,782.833333333,Non-working Hours,CO2 [ppm]
984,Zone 4,783.111111111,Non-working Hours,CO2 [ppm]
914,Zone 4,1030.66666667,Non-working Hours,CO2 [ppm]
915,Zone 4,1030.83333333,Non-working Hours,CO2 [ppm]
916,Zone 4,1027.77777778,Non-working Hours,CO2 [ppm]
942,Zone 4,932.111111111,Non-working Hours,CO2 [ppm]
943,Zone 4,926.0,Non-working Hours,CO2 [ppm]
944,Zone 4,917.111111111,Non-working Hours,CO2 [ppm]
945,Zone 4,910.166666667,Non-working Hours,CO2 [ppm]
970,Zone 4,791.5,Non-working Hours,CO2 [ppm]
971,Zone 4,790.222222222,Non-working Hours,CO2 [ppm]
972,Zone 4,790.666666667,Non-working Hours,CO2 [ppm]
973,Zone 4,789.888888889,Non-working Hours,CO2 [ppm]
974,Zone 4,788.5,Non-working Hours,CO2 [ppm]
975,Zone 4,789.666666667,Non-working Hours,CO2 [ppm]
976,Zone 4,789.0,Non-working Hours,CO2 [ppm]
977,Zone 4,789.444444445,Non-working Hours,CO2 [ppm]
978,Zone 4,786.333333333,Non-working Hours,CO2 [ppm]
979,Zone 4,787.666666667,Non-working Hours,CO2 [ppm]
980,Zone 4,788.5,Non-working Hours,CO2 [ppm]
981,Zone 4,784.5,Non-working Hours,CO2 [ppm]
982,Zone 4,784.666666666,Non-working Hours,CO2 [ppm]
983,Zone 4,785.333333333,Non-working Hours,CO2 [ppm]
911,Zone 4,1036.83333333,Non-working Hours,CO2 [ppm]
859,Zone 4,1228.66666667,Non-working Hours,CO2 [ppm]
1055,Zone 4,851.222222222,Non-working Hours,CO2 [ppm]
861,Zone 4,1220.66666666,Non-working Hours,CO2 [ppm]
1035,Zone 4,749.0,Non-working Hours,CO2 [ppm]
1036,Zone 4,748.111111111,Non-working Hours,CO2 [ppm]
1037,Zone 4,748.833333333,Non-working Hours,CO2 [ppm]
1038,Zone 4,749.444444444,Non-working Hours,CO2 [ppm]
1039,Zone 4,749.5,Non-working Hours,CO2 [ppm]
1040,Zone 4,749.555555556,Non-working Hours,CO2 [ppm]
1019,Zone 4,762.0,Non-working Hours,CO2 [ppm]
1017,Zone 4,761.0,Non-working Hours,CO2 [ppm]
1090,Zone 4,820.0,Non-working Hours,CO2 [ppm]
1034,Zone 4,749.888888889,Non-working Hours,CO2 [ppm]
1016,Zone 4,760.777777778,Non-working Hours,CO2 [ppm]
996,Zone 4,774.333333333,Non-working Hours,CO2 [ppm]
997,Zone 4,775.666666667,Non-working Hours,CO2 [ppm]
998,Zone 4,773.444444444,Non-working Hours,CO2 [ppm]
999,Zone 4,772.666666667,Non-working Hours,CO2 [ppm]
1000,Zone 4,771.111111111,Non-working Hours,CO2 [ppm]
1001,Zone 4,772.0,Non-working Hours,CO2 [ppm]
1002,Zone 4,772.222222222,Non-working Hours,CO2 [ppm]
1003,Zone 4,767.333333333,Non-working Hours,CO2 [ppm]
1004,Zone 4,768.666666667,Non-working Hours,CO2 [ppm]
995,Zone 4,775.5,Non-working Hours,CO2 [ppm]
1033,Zone 4,749.166666667,Non-working Hours,CO2 [ppm]
1032,Zone 4,752.111111111,Non-working Hours,CO2 [ppm]
1031,Zone 4,753.333333333,Non-working Hours,CO2 [ppm]
1158,Zone 4,763.666666667,Non-working Hours,CO2 [ppm]
1159,Zone 4,761.666666667,Non-working Hours,CO2 [ppm]
1160,Zone 4,763.333333333,Non-working Hours,CO2 [ppm]
1161,Zone 4,759.888888889,Non-working Hours,CO2 [ppm]
1162,Zone 4,760.0,Non-working Hours,CO2 [ppm]
1163,Zone 4,758.333333333,Non-working Hours,CO2 [ppm]
1093,Zone 4,821.0,Non-working Hours,CO2 [ppm]
1091,Zone 4,819.333333333,Non-working Hours,CO2 [ppm]
994,Zone 4,774.222222222,Non-working Hours,CO2 [ppm]
1018,Zone 4,759.444444445,Non-working Hours,CO2 [ppm]
1020,Zone 4,761.111111111,Non-working Hours,CO2 [ppm]
1021,Zone 4,758.833333333,Non-working Hours,CO2 [ppm]
1022,Zone 4,757.888888889,Non-working Hours,CO2 [ppm]
1023,Zone 4,756.0,Non-working Hours,CO2 [ppm]
1024,Zone 4,756.777777778,Non-working Hours,CO2 [ppm]
1025,Zone 4,753.5,Non-working Hours,CO2 [ppm]
1026,Zone 4,754.111111111,Non-working Hours,CO2 [ppm]
1027,Zone 4,756.166666667,Non-working Hours,CO2 [ppm]
1028,Zone 4,755.888888889,Non-working Hours,CO2 [ppm]
1029,Zone 4,754.5,Non-working Hours,CO2 [ppm]
1030,Zone 4,753.333333333,Non-working Hours,CO2 [ppm]
1005,Zone 4,768.0,Non-working Hours,CO2 [ppm]
1157,Zone 4,766.444444444,Non-working Hours,CO2 [ppm]
1006,Zone 4,767.222222222,Non-working Hours,CO2 [ppm]
1008,Zone 4,767.0,Non-working Hours,CO2 [ppm]
1083,Zone 4,825.666666667,Non-working Hours,CO2 [ppm]
1084,Zone 4,826.555555556,Non-working Hours,CO2 [ppm]
1085,Zone 4,825.0,Non-working Hours,CO2 [ppm]
1086,Zone 4,822.888888889,Non-working Hours,CO2 [ppm]
1087,Zone 4,822.5,Non-working Hours,CO2 [ppm]
1088,Zone 4,821.444444445,Non-working Hours,CO2 [ppm]
1089,Zone 4,820.833333333,Non-working Hours,CO2 [ppm]
1068,Zone 4,840.0,Non-working Hours,CO2 [ppm]
1067,Zone 4,840.777777778,Non-working Hours,CO2 [ppm]
1082,Zone 4,829.111111111,Non-working Hours,CO2 [ppm]
1066,Zone 4,844.0,Non-working Hours,CO2 [ppm]
1045,Zone 4,741.0,Non-working Hours,CO2 [ppm]
1046,Zone 4,741.333333333,Non-working Hours,CO2 [ppm]
1047,Zone 4,739.666666667,Non-working Hours,CO2 [ppm]
1048,Zone 4,739.333333333,Non-working Hours,CO2 [ppm]
1049,Zone 4,737.5,Non-working Hours,CO2 [ppm]
1050,Zone 4,735.222222222,Non-working Hours,CO2 [ppm]
1051,Zone 4,734.666666667,Non-working Hours,CO2 [ppm]
1052,Zone 4,730.444444444,Non-working Hours,CO2 [ppm]
1053,Zone 4,728.666666667,Non-working Hours,CO2 [ppm]
1054,Zone 4,856.333333333,Non-working Hours,CO2 [ppm]
1081,Zone 4,829.0,Non-working Hours,CO2 [ppm]
1080,Zone 4,830.0,Non-working Hours,CO2 [ppm]
1079,Zone 4,832.5,Non-working Hours,CO2 [ppm]
1009,Zone 4,766.833333333,Non-working Hours,CO2 [ppm]
1010,Zone 4,764.111111111,Non-working Hours,CO2 [ppm]
1011,Zone 4,765.166666667,Non-working Hours,CO2 [ppm]
1012,Zone 4,763.444444444,Non-working Hours,CO2 [ppm]
1013,Zone 4,762.166666667,Non-working Hours,CO2 [ppm]
1014,Zone 4,762.0,Non-working Hours,CO2 [ppm]
1015,Zone 4,762.333333333,Non-working Hours,CO2 [ppm]
1041,Zone 4,748.5,Non-working Hours,CO2 [ppm]
1042,Zone 4,746.444444444,Non-working Hours,CO2 [ppm]
1043,Zone 4,746.0,Non-working Hours,CO2 [ppm]
1044,Zone 4,743.777777778,Non-working Hours,CO2 [ppm]
1069,Zone 4,837.777777778,Non-working Hours,CO2 [ppm]
1070,Zone 4,837.333333333,Non-working Hours,CO2 [ppm]
1071,Zone 4,837.777777778,Non-working Hours,CO2 [ppm]
1072,Zone 4,838.833333333,Non-working Hours,CO2 [ppm]
1073,Zone 4,838.555555556,Non-working Hours,CO2 [ppm]
1074,Zone 4,839.5,Non-working Hours,CO2 [ppm]
1075,Zone 4,838.777777778,Non-working Hours,CO2 [ppm]
1076,Zone 4,838.5,Non-working Hours,CO2 [ppm]
1077,Zone 4,840.777777778,Non-working Hours,CO2 [ppm]
1078,Zone 4,839.833333333,Non-working Hours,CO2 [ppm]
1007,Zone 4,766.5,Non-working Hours,CO2 [ppm]
860,Zone 4,1224.83333333,Non-working Hours,CO2 [ppm]
1156,Zone 4,764.5,Non-working Hours,CO2 [ppm]
1164,Zone 4,757.666666667,Non-working Hours,CO2 [ppm]
1135,Zone 4,789.0,Non-working Hours,CO2 [ppm]
1136,Zone 4,788.777777778,Non-working Hours,CO2 [ppm]
1137,Zone 4,789.666666667,Non-working Hours,CO2 [ppm]
1138,Zone 4,789.0,Non-working Hours,CO2 [ppm]
1139,Zone 4,788.5,Non-working Hours,CO2 [ppm]
1118,Zone 4,798.777777778,Non-working Hours,CO2 [ppm]
1116,Zone 4,800.222222222,Non-working Hours,CO2 [ppm]
1092,Zone 4,821.111111111,Non-working Hours,CO2 [ppm]
1115,Zone 4,802.0,Non-working Hours,CO2 [ppm]
1134,Zone 4,789.333333333,Non-working Hours,CO2 [ppm]
1094,Zone 4,820.222222222,Non-working Hours,CO2 [ppm]
1096,Zone 4,818.666666667,Non-working Hours,CO2 [ppm]
1097,Zone 4,818.666666667,Non-working Hours,CO2 [ppm]
1098,Zone 4,818.111111111,Non-working Hours,CO2 [ppm]
1099,Zone 4,817.333333333,Non-working Hours,CO2 [ppm]
1100,Zone 4,814.222222222,Non-working Hours,CO2 [ppm]
1101,Zone 4,813.666666667,Non-working Hours,CO2 [ppm]
1102,Zone 4,814.0,Non-working Hours,CO2 [ppm]
1103,Zone 4,814.333333333,Non-working Hours,CO2 [ppm]
1104,Zone 4,810.444444444,Non-working Hours,CO2 [ppm]
1095,Zone 4,819.333333333,Non-working Hours,CO2 [ppm]
1133,Zone 4,791.333333333,Non-working Hours,CO2 [ppm]
1132,Zone 4,790.555555555,Non-working Hours,CO2 [ppm]
1131,Zone 4,790.166666667,Non-working Hours,CO2 [ppm]
862,Zone 4,1216.83333333,Non-working Hours,CO2 [ppm]
863,Zone 4,1211.11111111,Non-working Hours,CO2 [ppm]
864,Zone 4,1208.33333333,Non-working Hours,CO2 [ppm]
865,Zone 4,1203.55555556,Non-working Hours,CO2 [ppm]
866,Zone 4,1201.33333333,Non-working Hours,CO2 [ppm]
991,Zone 4,776.666666667,Non-working Hours,CO2 [ppm]
993,Zone 4,774.833333333,Non-working Hours,CO2 [ppm]
1189,Zone 4,745.0,Non-working Hours,CO2 [ppm]
1117,Zone 4,799.0,Non-working Hours,CO2 [ppm]
1119,Zone 4,800.166666667,Non-working Hours,CO2 [ppm]
1120,Zone 4,799.444444444,Non-working Hours,CO2 [ppm]
1121,Zone 4,799.166666667,Non-working Hours,CO2 [ppm]
1122,Zone 4,796.222222222,Non-working Hours,CO2 [ppm]
1123,Zone 4,795.5,Non-working Hours,CO2 [ppm]
1124,Zone 4,795.888888889,Non-working Hours,CO2 [ppm]
1125,Zone 4,794.666666667,Non-working Hours,CO2 [ppm]
1126,Zone 4,795.444444445,Non-working Hours,CO2 [ppm]
1127,Zone 4,793.166666667,Non-working Hours,CO2 [ppm]
1128,Zone 4,794.222222222,Non-working Hours,CO2 [ppm]
1129,Zone 4,795.333333333,Non-working Hours,CO2 [ppm]
1130,Zone 4,793.222222222,Non-working Hours,CO2 [ppm]
1105,Zone 4,808.333333333,Non-working Hours,CO2 [ppm]
1155,Zone 4,763.777777778,Non-working Hours,CO2 [ppm]
1106,Zone 4,808.0,Non-working Hours,CO2 [ppm]
1108,Zone 4,807.333333333,Non-working Hours,CO2 [ppm]
1183,Zone 4,747.5,Non-working Hours,CO2 [ppm]
1184,Zone 4,746.444444445,Non-working Hours,CO2 [ppm]
1185,Zone 4,746.0,Non-working Hours,CO2 [ppm]
1186,Zone 4,745.0,Non-working Hours,CO2 [ppm]
1187,Zone 4,744.5,Non-working Hours,CO2 [ppm]
1188,Zone 4,744.333333333,Non-working Hours,CO2 [ppm]
1167,Zone 4,755.777777778,Non-working Hours,CO2 [ppm]
1166,Zone 4,756.5,Non-working Hours,CO2 [ppm]
1165,Zone 4,757.0,Non-working Hours,CO2 [ppm]
1182,Zone 4,746.555555556,Non-working Hours,CO2 [ppm]
1153,Zone 4,762.333333333,Non-working Hours,CO2 [ppm]
1145,Zone 4,779.5,Non-working Hours,CO2 [ppm]
1146,Zone 4,779.444444444,Non-working Hours,CO2 [ppm]
1147,Zone 4,777.0,Non-working Hours,CO2 [ppm]
1148,Zone 4,774.444444444,Non-working Hours,CO2 [ppm]
1149,Zone 4,772.166666667,Non-working Hours,CO2 [ppm]
1150,Zone 4,770.444444445,Non-working Hours,CO2 [ppm]
1151,Zone 4,765.0,Non-working Hours,CO2 [ppm]
1152,Zone 4,763.166666667,Non-working Hours,CO2 [ppm]
1154,Zone 4,763.833333333,Non-working Hours,CO2 [ppm]
1144,Zone 4,781.111111111,Non-working Hours,CO2 [ppm]
1181,Zone 4,747.0,Non-working Hours,CO2 [ppm]
1180,Zone 4,745.777777778,Non-working Hours,CO2 [ppm]
1179,Zone 4,745.833333333,Non-working Hours,CO2 [ppm]
1109,Zone 4,806.833333333,Non-working Hours,CO2 [ppm]
1110,Zone 4,807.0,Non-working Hours,CO2 [ppm]
1111,Zone 4,805.833333333,Non-working Hours,CO2 [ppm]
1112,Zone 4,801.888888889,Non-working Hours,CO2 [ppm]
1113,Zone 4,801.666666667,Non-working Hours,CO2 [ppm]
1114,Zone 4,802.333333333,Non-working Hours,CO2 [ppm]
1140,Zone 4,786.0,Non-working Hours,CO2 [ppm]
1141,Zone 4,783.166666667,Non-working Hours,CO2 [ppm]
1142,Zone 4,781.666666667,Non-working Hours,CO2 [ppm]
1143,Zone 4,781.666666667,Non-working Hours,CO2 [ppm]
1168,Zone 4,754.0,Non-working Hours,CO2 [ppm]
1169,Zone 4,755.111111111,Non-working Hours,CO2 [ppm]
1170,Zone 4,752.666666667,Non-working Hours,CO2 [ppm]
1171,Zone 4,749.0,Non-working Hours,CO2 [ppm]
1172,Zone 4,747.833333333,Non-working Hours,CO2 [ppm]
1173,Zone 4,748.444444444,Non-working Hours,CO2 [ppm]
1174,Zone 4,745.833333333,Non-working Hours,CO2 [ppm]
1175,Zone 4,743.444444445,Non-working Hours,CO2 [ppm]
1176,Zone 4,743.666666667,Non-working Hours,CO2 [ppm]
1177,Zone 4,743.333333333,Non-working Hours,CO2 [ppm]
1178,Zone 4,744.333333333,Non-working Hours,CO2 [ppm]
1107,Zone 4,809.0,Non-working Hours,CO2 [ppm]
1459,Zone 4,947.0,Non-working Hours,CO2 [ppm]
1317,Zone 4,575.833333333,Non-working Hours,CO2 [ppm]
1457,Zone 4,947.222222222,Non-working Hours,CO2 [ppm]
1288,Zone 4,584.666666667,Non-working Hours,CO2 [ppm]
1214,Zone 4,739.555555555,Non-working Hours,CO2 [ppm]
1193,Zone 4,742.5,Non-working Hours,CO2 [ppm]
1194,Zone 4,745.222222222,Non-working Hours,CO2 [ppm]
1195,Zone 4,744.166666667,Non-working Hours,CO2 [ppm]
1196,Zone 4,743.222222222,Non-working Hours,CO2 [ppm]
1197,Zone 4,742.333333333,Non-working Hours,CO2 [ppm]
1198,Zone 4,741.111111111,Non-working Hours,CO2 [ppm]
1199,Zone 4,741.166666667,Non-working Hours,CO2 [ppm]
1215,Zone 4,736.5,Non-working Hours,CO2 [ppm]
1200,Zone 4,740.555555556,Non-working Hours,CO2 [ppm]
1202,Zone 4,738.555555555,Non-working Hours,CO2 [ppm]
1203,Zone 4,737.5,Non-working Hours,CO2 [ppm]
1204,Zone 4,739.555555556,Non-working Hours,CO2 [ppm]
1205,Zone 4,738.5,Non-working Hours,CO2 [ppm]
1206,Zone 4,739.444444444,Non-working Hours,CO2 [ppm]
1207,Zone 4,739.5,Non-working Hours,CO2 [ppm]
1208,Zone 4,738.555555556,Non-working Hours,CO2 [ppm]
1209,Zone 4,738.666666667,Non-working Hours,CO2 [ppm]
1210,Zone 4,738.666666667,Non-working Hours,CO2 [ppm]
1201,Zone 4,739.666666667,Non-working Hours,CO2 [ppm]
1217,Zone 4,738.5,Non-working Hours,CO2 [ppm]
1238,Zone 4,724.666666667,Non-working Hours,CO2 [ppm]
1237,Zone 4,724.333333333,Non-working Hours,CO2 [ppm]
1289,Zone 4,582.5,Non-working Hours,CO2 [ppm]
1216,Zone 4,736.555555556,Non-working Hours,CO2 [ppm]
1218,Zone 4,735.666666667,Non-working Hours,CO2 [ppm]
1219,Zone 4,735.5,Non-working Hours,CO2 [ppm]
1220,Zone 4,735.555555556,Non-working Hours,CO2 [ppm]
