Location,Zone 1,Zone 2,Zone 3,Zone 4
2017-02-12 19:35:00,-0.00200000005619,0.0,-0.00333333325883,-0.00166666674583
2017-02-12 19:40:00,-0.00250000006054,0.0,-0.00499999988824,-0.00250000006054
2017-02-12 19:45:00,-0.00233333336655,0.0,0.0,-0.00200000005619
2017-02-12 19:50:00,-0.00200000003679,0.0,0.0,-0.00150000007124
2017-02-12 19:55:00,-0.00266666671572,0.0,-0.00333333325883,-0.00166666674583
2017-02-12 20:00:00,-0.00200000009499,0.0,0.0,-0.00200000009499
2017-02-12 20:05:00,-0.00233333340535,0.0,0.0,-0.00166666674583
2017-02-12 20:10:00,-0.00250000006054,0.0,-0.00499999988824,-0.00300000002608
2017-02-12 20:15:00,-0.00233333340535,0.0,-0.00333333325883,-0.00166666674583
2017-02-12 20:20:00,-0.00200000009499,0.0,0.0,-0.00200000009499
2017-02-12 20:25:00,-0.00200000009499,0.0,-0.00333333325883,-0.00266666671572
2017-02-12 20:30:00,-0.00200000009499,0.0,0.0,-0.00250000006054
2017-02-12 20:35:00,-0.00300000010369,0.0,0.0,-0.00166666674583
2017-02-12 20:40:00,-0.00250000006054,0.0,-0.00499999988824,-0.00150000007124
2017-02-12 20:45:00,-0.00266666671572,0.0,0.0,-0.00233333340535
2017-02-12 20:50:00,-0.00200000009499,0.0,0.0,-0.00200000009499
2017-02-12 20:55:00,-0.00266666671572,0.0,0.0,-0.00200000005619
2017-02-12 21:00:00,-0.00200000009499,0.0,0.0,-0.00300000014249
2017-02-12 21:05:00,-0.00166666674583,0.0,0.0,-0.00233333340535
2017-02-12 21:10:00,-0.00250000006054,0.0,0.0,-0.0010000000475
2017-02-12 21:15:00,-0.00266666671572,0.0,0.0,-0.00266666671572
2017-02-12 21:20:00,-0.00250000006054,0.0,0.0,-0.00200000009499
2017-02-12 21:25:00,-0.00200000005619,0.0,0.0,-0.00233333340535
2017-02-12 21:30:00,-0.00250000006054,0.0,0.0,-0.00150000007124
2017-02-12 21:35:00,-0.00266666671572,0.0,0.0,-0.00266666671572
2017-02-12 21:40:00,-0.00150000007124,0.0,0.0,-0.00250000006054
2017-02-12 21:45:00,-0.00233333340535,0.0,-0.00333333325883,-0.00266666671572
2017-02-12 21:50:00,-0.00200000009499,0.0,0.0,-0.00250000006054
2017-02-12 21:55:00,-0.00233333340535,0.0,0.0,-0.00200000005619
2017-02-12 22:00:00,-0.00250000006054,0.0,-0.00499999988824,-0.00200000009499
2017-02-12 22:05:00,-0.00266666679332,0.0,0.0,-0.00266666671572
2017-02-12 22:10:00,-0.00250000006054,0.0,0.0,-0.00200000003679
2017-02-12 22:15:00,-0.00233333340535,0.0,0.0,-0.00133333339666
2017-02-12 22:20:00,-0.00300000002608,0.0,-0.00499999988824,-0.00250000006054
2017-02-12 22:25:00,-0.00166666674583,0.0,0.0,-0.00200000005619
2017-02-12 22:30:00,-0.00150000007124,0.0,0.0,-0.00250000006054
2017-02-12 22:35:00,-0.00266666671572,0.0,0.0,-0.00233333340535
2017-02-12 22:40:00,-0.00250000006054,0.0,0.0,-0.00200000009499
2017-02-12 22:45:00,-0.00266666679332,0.0,0.0,-0.00200000009499
2017-02-12 22:50:00,-0.00200000009499,0.0,-0.00499999988824,-0.00250000006054
2017-02-12 22:55:00,-0.00233333340535,0.0,-0.00333333325883,-0.00266666671572
2017-02-12 23:00:00,-0.00200000009499,0.0,-0.00499999988824,-0.00200000003679
2017-02-12 23:05:00,-0.00300000002608,0.0,0.0,-0.00233333340535
2017-02-12 23:10:00,-0.00200000009499,0.0,0.0,-0.00200000009499
2017-02-12 23:15:00,-0.00300000002608,0.0,-0.00333333325883,-0.00233333340535
2017-02-12 23:20:00,-0.00200000003679,0.0,-0.00499999988824,-0.00200000009499
2017-02-12 23:25:00,-0.00133333339666,0.0,-0.00666666651765,-0.00233333340535
2017-02-12 23:30:00,-0.00200000003679,0.0,0.0,-0.00250000006054
2017-02-12 23:35:00,-0.00200000009499,0.0,0.0,-0.00233333340535
2017-02-12 23:40:00,-0.00200000009499,0.0,0.0,-0.00150000007124
2017-02-12 23:45:00,-0.00200000009499,0.0,-0.00666666651765,-0.00233333340535
2017-02-12 23:50:00,-0.00200000009499,0.0,0.0,-0.00200000009499
2017-02-12 23:55:00,-0.00300000010369,0.0,0.0,-0.00233333340535
2017-02-13 00:00:00,-0.00200000003679,0.0,-0.00499999988824,-0.00200000003679
2017-02-13 00:05:00,-0.00166666674583,0.0,-0.00333333325883,-0.00200000005619
2017-02-13 00:10:00,-0.00200000009499,0.0,-0.00499999988824,-0.00250000006054
2017-02-13 00:15:00,-0.00166666674583,0.0,-0.00333333325883,-0.00233333340535
2017-02-13 00:20:00,-0.00150000007124,0.0,-0.00499999988824,-0.00150000007124
2017-02-13 00:25:00,-0.00233333340535,0.0,0.0,-0.00200000009499
2017-02-13 00:30:00,-0.00150000007124,0.0,0.0,-0.00200000009499
2017-02-13 00:35:00,-0.00233333340535,0.0,0.0,-0.00166666674583
2017-02-13 00:40:00,-0.00150000007124,0.0,0.0,-0.00200000009499
2017-02-13 00:45:00,-0.00166666674583,0.0,-0.00333333325883,-0.00200000009499
2017-02-13 00:50:00,-0.00250000006054,0.0,-0.00499999988824,-0.00300000002608
2017-02-13 00:55:00,-0.00200000009499,0.0,0.0,-0.00200000009499
2017-02-13 01:00:00,-0.00200000003679,0.0,0.0,-0.00150000007124
